Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,Home_PPDA,Away_PPDA
03/05/25,Villarreal,Osasuna,4,2,H,3,0,H,Alejandro Quintero,15,11,5,4,10,18,2,8,4,1,0,0,1.53,4.2,6.0,18.231,9.923
03/05/25,Las Palmas,Valencia,2,3,A,1,1,D,Ricardo de Burgos,15,10,3,5,12,6,9,5,1,1,0,0,2.63,3.3,2.7,10.696,20.5
03/05/25,Valladolid,Barcelona,1,2,A,1,0,H,Alejandro Muñíz,5,24,4,7,12,15,4,8,3,2,0,0,15.0,8.0,1.14,22.231,2.536
04/05/25,Real Madrid,Celta,3,2,H,2,0,H,Jesús Gil,17,14,6,7,5,11,4,6,2,1,0,0,1.33,5.75,7.0,15.421,18.75
04/05/25,Sevilla,Leganes,2,2,D,1,1,D,Alejandro Hernández,25,9,7,3,17,12,8,2,4,5,0,0,1.77,3.5,4.75,5.069,10.0
04/05/25,Espanol,Betis,1,2,A,1,0,H,Guillermo Cuadra,11,20,5,10,16,10,3,7,2,0,0,0,3.3,3.0,2.38,15.105,11.167
04/05/25,Sociedad,Ath Bilbao,0,0,D,0,0,D,César Soto,12,3,3,1,18,13,7,3,1,2,0,0,2.55,3.0,3.0,5.778,17.7
05/05/25,Girona,Mallorca,1,0,H,1,0,H,Mario Melero,13,9,6,1,11,14,5,2,0,2,0,0,2.0,3.1,4.2,9.806,17.667
09/05/25,Las Palmas,Vallecano,0,1,A,0,0,D,Francisco Hernández,11,16,2,5,8,9,8,8,2,3,0,0,2.45,3.25,3.0,9.9,9.643
10/05/25,Valencia,Getafe,3,0,H,3,0,H,Adri園 Cordero,10,10,6,3,17,20,2,6,3,5,0,0,2.0,3.0,4.33,5.095,6.971
10/05/25,Celta,Sevilla,3,2,H,1,1,D,Pablo González,8,19,4,10,11,16,3,6,0,2,1,0,1.8,3.6,4.5,19.615,10.433
10/05/25,Girona,Villarreal,0,1,A,0,0,D,Isidro Díaz de Mera,7,14,0,5,13,10,5,3,2,3,0,0,3.1,3.8,2.1,14.474,30.364
10/05/25,Mallorca,Valladolid,2,1,H,1,1,D,Juan Pulido,12,16,4,7,16,12,5,10,2,1,0,0,1.33,5.25,9.0,8.429,18.077
10/05/25,Ath Madrid,Sociedad,4,0,H,4,0,H,Jose Maria Sánchez,13,6,7,1,7,12,3,3,0,1,0,0,1.67,3.7,5.0,17.312,22.944
11/05/25,Leganes,Espanol,3,2,H,2,0,H,Javier Alberola,13,12,5,6,14,18,3,8,2,2,0,0,2.4,3.0,3.2,7.417,10.263
11/05/25,Barcelona,Real Madrid,4,3,H,4,2,H,Alejandro Hernández,23,9,9,5,17,15,10,2,4,3,0,0,1.9,3.7,3.2,7.192,12.167
11/05/25,Ath Bilbao,Alaves,1,0,H,0,0,D,José Luis Munuera,11,4,3,1,17,12,9,2,1,1,0,0,1.8,2.9,4.5,3.971,10.077
11/05/25,Betis,Osasuna,1,1,D,0,0,D,Miguel Ángel Ortiz Arias,10,16,5,5,8,12,6,7,3,2,0,0,1.62,3.75,5.75,10.579,13.368
13/05/25,Valladolid,Girona,0,1,A,0,0,D,Alejandro Quintero,11,13,4,5,5,19,6,4,0,0,0,0,4.75,3.9,1.73,33.889,10.577
13/05/25,Sociedad,Celta,0,1,A,0,1,A,Víctor García,15,6,5,2,18,11,14,1,3,1,0,0,2.3,3.3,3.1,6.714,25.0
13/05/25,Sevilla,Las Palmas,1,0,H,0,0,D,Juan Martínez,10,14,3,3,22,15,4,2,6,6,0,0,1.67,3.7,5.25,6.784,10.562
14/05/25,Alaves,Valencia,1,0,H,0,0,D,Jesús Gil,11,10,5,3,16,10,9,4,4,3,0,0,2.1,3.1,3.7,12.92,13.417
14/05/25,Villarreal,Leganes,3,0,H,3,0,H,Ricardo de Burgos,17,23,7,6,5,11,3,6,1,1,0,0,1.33,5.75,8.0,26.5,7.607
14/05/25,Real Madrid,Mallorca,2,1,H,0,1,A,Javier Alberola,39,4,13,2,6,15,26,0,0,3,0,0,1.38,5.25,7.0,9.235,20.5
15/05/25,Vallecano,Betis,2,2,D,2,0,H,Pablo González,20,10,6,3,8,18,10,7,1,3,0,0,3.0,3.2,2.4,11.571,9.042
15/05/25,Osasuna,Ath Madrid,2,0,H,1,0,H,Mario Melero,9,9,3,5,12,11,3,5,1,1,0,0,3.6,3.3,2.1,12.333,8.263
15/05/25,Espanol,Barcelona,0,2,A,0,0,D,César Soto,9,12,1,4,8,10,3,3,2,2,1,0,9.0,5.75,1.3,23.438,4.76
15/05/25,Getafe,Ath Bilbao,0,2,A,0,0,D,Guillermo Cuadra,11,9,1,2,10,7,2,5,1,0,0,0,3.2,2.75,2.63,12.783,8.333
18/05/25,Ath Madrid,Betis,4,1,H,2,0,H,Adri園 Cordero,20,12,11,7,12,9,7,4,1,1,0,0,1.91,3.6,3.8,14.136,15.15
18/05/25,Barcelona,Villarreal,2,3,A,2,1,H,José Luis Munuera,24,7,9,3,14,9,11,3,2,0,0,0,1.83,4.1,3.75,6.862,16.333
18/05/25,Celta,Vallecano,1,2,A,1,2,A,Juan Pulido,24,7,7,2,10,17,9,2,2,3,0,0,1.75,3.9,4.33,11.2,12.182
18/05/25,Las Palmas,Leganes,0,1,A,0,1,A,Jose Maria Sánchez,12,11,3,4,15,12,9,2,2,2,0,0,2.9,3.5,2.35,5.0,14.28
18/05/25,Mallorca,Getafe,1,2,A,0,0,D,Alejandro Hernández,7,10,1,4,14,9,3,4,2,2,0,0,2.0,3.2,4.2,5.571,12.345
18/05/25,Osasuna,Espanol,2,0,H,1,0,H,Francisco Hernández,16,16,3,6,11,5,8,6,1,1,0,0,1.8,3.3,4.75,12.737,10.412
18/05/25,Sevilla,Real Madrid,0,2,A,0,0,D,Mateo Busquets,6,16,1,6,7,9,1,7,0,1,2,0,4.2,4.0,1.75,21.444,8.913
18/05/25,Sociedad,Girona,3,2,H,2,1,H,Miguel Ángel Ortiz Arias,15,9,9,5,10,9,9,2,1,3,0,0,2.05,3.1,4.1,10.909,11.609
18/05/25,Valencia,Ath Bilbao,0,1,A,0,0,D,Alejandro Muñíz,6,10,2,4,10,16,5,3,3,1,0,0,2.2,3.0,3.8,13.667,11.562
18/05/25,Valladolid,Alaves,0,1,A,0,1,A,Isidro Díaz de Mera,7,14,1,4,12,24,5,9,0,2,0,0,6.0,3.75,1.6,10.438,4.39
23/05/25,Betis,Valencia,1,1,D,1,0,H,Víctor García,14,9,4,2,8,12,3,2,1,2,0,0,1.91,3.75,3.75,11.63,11.4
24/05/25,Real Madrid,Sociedad,2,0,H,1,0,H,Mario Melero,16,9,8,1,5,7,11,4,0,0,0,0,1.42,5.0,6.5,11.08,28.182
24/05/25,Espanol,Las Palmas,2,0,H,0,0,D,Alejandro Muñíz,8,10,3,4,12,11,3,6,3,2,0,0,1.38,4.75,8.0,15.571,13.444
24/05/25,Leganes,Valladolid,3,0,H,3,0,H,César Soto,16,6,6,2,11,16,3,4,0,1,0,0,1.3,5.5,9.5,8.586,12.714
24/05/25,Alaves,Osasuna,1,1,D,0,0,D,Guillermo Cuadra,14,19,5,5,15,6,5,9,2,2,0,0,3.2,3.2,2.35,7.069,9.5
24/05/25,Getafe,Celta,1,2,A,1,1,D,Juan Martínez,6,15,1,8,13,10,2,6,3,4,1,0,4.1,3.75,1.85,23.125,9.1
24/05/25,Vallecano,Mallorca,0,0,D,0,0,D,Ricardo de Burgos,27,9,8,2,9,14,11,2,2,2,0,0,1.53,4.2,6.25,9.4,14.611
25/05/25,Girona,Ath Madrid,0,4,A,0,0,D,Jesús Gil,2,19,1,11,13,11,1,8,0,1,0,0,3.8,3.75,1.91,15.45,10.545
25/05/25,Villarreal,Sevilla,4,2,H,3,1,H,Javier Alberola,12,17,7,6,8,14,3,5,0,1,0,0,1.48,5.0,6.0,14.684,14.609
25/05/25,Ath Bilbao,Barcelona,0,3,A,0,2,A,Pablo González,10,13,1,4,21,10,2,6,1,0,0,0,3.2,3.75,2.1,14.556,4.708
