Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,Home_PPDA,Away_PPDA
06/07/20,Levante,Sociedad,1,1,D,1,1,D,Valentín Pizarro,9,8,4,3,17,12,4,2,3,2,0,0,2.9,3.4,2.45,10.037,13.5
06/07/20,Sevilla,Eibar,1,0,H,0,0,D,Antonio Matéu Lahoz,8,19,3,3,11,16,11,8,2,1,0,0,1.44,4.33,8.0,6.529,9.889
07/07/20,Valencia,Valladolid,2,1,H,1,0,H,Ricardo de Burgos,10,11,4,5,9,5,5,2,3,0,0,0,2.0,3.2,4.2,13.2,17.619
07/07/20,Celta,Ath Madrid,1,1,D,0,1,A,José Sánchez,9,10,4,2,14,13,6,2,3,3,0,0,4.2,3.2,2.0,7.741,10.696
08/07/20,Betis,Osasuna,3,0,H,2,0,H,Alejandro Hernández,14,8,8,2,9,17,5,8,1,5,0,0,2.05,3.4,3.5,7.435,8.433
08/07/20,Getafe,Villarreal,1,3,A,0,0,D,Daniel Ask,5,6,2,3,19,10,1,3,4,1,0,1,2.6,3.0,2.87,8.0,6.2
08/07/20,Barcelona,Espanol,1,0,H,0,0,D,José Luis Munuera,9,11,2,2,8,12,6,5,0,2,1,1,1.14,8.0,19.0,11.231,28.5
09/07/20,Eibar,Leganes,0,0,D,0,0,D,Eduardo Prieto,4,10,1,1,21,13,8,1,3,3,0,0,2.45,3.0,3.1,2.857,9.263
09/07/20,Mallorca,Levante,2,0,H,1,0,H,César Soto,15,14,5,2,11,20,1,5,3,1,0,0,2.05,3.6,3.3,10.043,5.294
09/07/20,Ath Bilbao,Sevilla,1,2,A,1,0,H,David Medié,13,20,4,7,18,9,4,7,3,2,0,0,3.1,3.0,2.45,13.042,9.643
10/07/20,Sociedad,Granada,2,3,A,0,2,A,Juan Martínez,19,4,5,3,12,13,8,3,2,3,0,0,1.72,3.6,5.25,3.231,14.05
10/07/20,Real Madrid,Alaves,2,0,H,1,0,H,Jesús Gil,18,10,8,4,5,17,3,2,0,1,0,0,1.2,6.5,13.0,12.538,14.206
11/07/20,Osasuna,Celta,2,1,H,1,1,D,Valentín Pizarro,15,12,5,3,10,11,3,4,2,2,0,0,3.2,3.0,2.45,7.5,10.765
11/07/20,Valladolid,Barcelona,0,1,A,0,1,A,Antonio Matéu Lahoz,13,9,4,6,15,13,4,5,2,2,0,0,9.5,5.25,1.3,21.286,7.517
11/07/20,Ath Madrid,Betis,1,0,H,0,0,D,José González,9,21,4,3,10,10,2,4,1,3,1,0,1.5,3.8,8.0,11.815,12.625
12/07/20,Espanol,Eibar,0,2,A,0,2,A,Carlos del Cerro,14,11,3,6,13,14,7,2,2,2,0,0,3.4,3.2,2.25,5.2,12.259
12/07/20,Levante,Ath Bilbao,1,2,A,0,2,A,Hsu Jason,5,12,1,5,10,15,2,6,0,1,0,0,3.8,3.2,2.1,9.35,10.037
12/07/20,Leganes,Valencia,1,0,H,1,0,H,Mario Melero,10,16,1,5,21,9,2,8,4,1,1,0,3.4,3.1,2.3,12.667,8.75
12/07/20,Sevilla,Mallorca,2,0,H,1,0,H,Adrián Cordero,14,14,5,5,14,7,5,5,3,2,0,0,1.4,4.75,8.5,6.414,17.211
13/07/20,Alaves,Getafe,0,0,D,0,0,D,Pablo González,3,14,1,4,26,15,2,4,4,2,0,0,3.5,3.0,2.25,3.607,4.179
13/07/20,Villarreal,Sociedad,1,2,A,0,0,D,Guillermo Cuadra,9,11,3,6,12,11,2,10,2,2,0,0,2.3,3.25,3.1,12.0,14.19
13/07/20,Granada,Real Madrid,1,2,A,0,2,A,Santiago Jaime,13,11,4,5,18,18,4,3,2,2,0,0,6.5,4.5,1.45,13.231,8.0
16/07/20,Eibar,Valladolid,3,1,H,2,0,H,César Soto,13,17,7,8,19,13,3,12,4,0,0,0,2.1,3.1,3.8,5.226,8.19
16/07/20,Ath Bilbao,Leganes,0,2,A,0,0,D,Juan Martínez,10,16,3,4,11,11,3,3,2,3,1,0,1.8,3.4,4.75,5.655,13.346
16/07/20,Barcelona,Osasuna,1,2,A,0,1,A,José Sánchez,19,9,3,5,7,14,10,2,4,1,0,1,1.14,8.0,17.0,5.875,28.0
16/07/20,Betis,Alaves,1,2,A,0,0,D,David Medié,14,9,7,5,14,18,6,5,6,4,1,1,2.3,3.3,3.1,6.529,33.667
16/07/20,Celta,Levante,2,3,A,2,2,D,José Luis Munuera,16,8,6,4,11,15,8,4,3,0,1,1,1.61,4.0,5.25,5.294,9.08
16/07/20,Getafe,Ath Madrid,0,2,A,0,0,D,Antonio Matéu Lahoz,15,11,6,3,14,11,4,3,1,2,1,0,3.6,2.9,2.25,10.5,6.474
16/07/20,Mallorca,Granada,1,2,A,1,1,D,Daniel Ask,18,14,5,6,14,18,5,6,7,5,2,0,2.05,3.4,3.5,9.5,7.0
16/07/20,Real Madrid,Villarreal,2,1,H,1,0,H,Alejandro Hernández,12,8,7,4,13,13,4,2,3,2,0,0,1.45,4.75,6.0,11.92,13.385
16/07/20,Sociedad,Sevilla,0,0,D,0,0,D,Carlos del Cerro,11,8,4,3,16,13,3,2,1,2,0,0,2.37,3.3,2.9,11.312,6.355
16/07/20,Valencia,Espanol,1,0,H,1,0,H,Eduardo Prieto,9,18,3,6,9,18,4,4,2,4,1,0,1.53,4.0,6.0,26.556,8.452
19/07/20,Alaves,Barcelona,0,5,A,0,3,A,Juan Martínez,8,16,0,8,17,15,2,1,0,0,0,0,5.5,4.33,1.53,17.462,6.688
19/07/20,Valladolid,Betis,2,0,H,1,0,H,Santiago Jaime,13,10,4,3,17,10,3,5,2,2,0,0,2.62,3.3,2.62,17.65,9.375
19/07/20,Villarreal,Eibar,4,0,H,0,0,D,Hsu Jason,12,11,5,3,4,9,4,4,0,0,0,0,1.53,4.0,6.0,23.333,20.667
19/07/20,Ath Madrid,Sociedad,1,1,D,1,0,H,Pablo González,6,10,3,4,16,9,2,3,1,2,0,0,1.95,3.0,4.5,20.812,10.727
19/07/20,Espanol,Celta,0,0,D,0,0,D,Adrián Cordero,8,9,1,3,10,11,1,4,2,3,0,0,5.0,3.8,1.66,9.958,9.346
19/07/20,Granada,Ath Bilbao,4,0,H,1,0,H,Carlos del Cerro,11,11,6,3,10,11,2,3,1,2,0,0,2.0,3.5,3.4,14.864,8.75
19/07/20,Leganes,Real Madrid,2,2,D,1,1,D,Guillermo Cuadra,15,7,7,4,9,11,5,2,4,1,0,0,2.62,3.8,2.35,15.423,10.059
19/07/20,Levante,Getafe,1,0,H,0,0,D,Ricardo de Burgos,13,13,4,4,10,12,6,8,2,4,0,0,5.0,3.8,1.66,6.176,7.212
19/07/20,Osasuna,Mallorca,2,2,D,1,1,D,Antonio Matéu Lahoz,12,12,5,4,17,10,3,5,2,0,0,0,1.75,3.75,4.2,6.714,7.192
19/07/20,Sevilla,Valencia,1,0,H,0,0,D,José González,16,8,4,2,11,6,4,7,0,1,0,0,1.9,3.4,4.0,8.273,27.25
