Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,HC,AC,Season,Home_EMA_Points,Home_EMA_GS,Home_EMA_GC,Away_EMA_Points,Away_EMA_GS,Away_EMA_GC,Home_Expected_Offense,Away_Expected_Offense,Target
2015-12-12,Sevilla,Sp Gijon,2,0,H,18,4,7,1,3,1,15-16,1.5637853810049787,1.2541091108890734,1.0740966541911523,1.3103712359415252,1.4538942234415488,1.6187441315216555,0.0,0.0,2
2015-12-12,Levante,Granada,1,2,A,7,8,5,3,2,1,15-16,0.9501644271581106,0.9281663753204339,1.2088384850497675,0.8328864351828332,1.0706763936793238,1.600025841689545,0.0,0.0,0
2015-12-12,Barcelona,La Coruna,2,2,D,17,13,7,4,6,2,15-16,2.2487933749936495,2.6135337695059286,0.5320985772644565,1.7421256545881862,1.3987711398505827,0.69620585038289,0.0,0.0,1
2015-12-12,Celta,Espanol,1,0,H,16,6,3,2,4,9,15-16,1.388167265980608,1.2652925410973814,1.6824740030721508,0.990181412423957,0.9352590409847944,1.100308406765756,0.0,0.0,2
2015-12-13,Ath Madrid,Ath Bilbao,2,1,H,8,10,4,5,3,6,15-16,2.7787148526365115,1.4130762712449112,0.14996208422007343,1.7378730658718469,1.336483259665702,0.5877554297341256,0.0,0.0,2
2015-12-13,Eibar,Valencia,1,1,D,14,6,5,1,9,2,15-16,0.7784194294380752,1.0067000225173948,1.5660226942721145,1.1271674560299267,1.3434649064210957,0.9600281749683095,0.0,0.0,1
2015-12-13,Vallecano,Malaga,1,2,A,13,15,3,5,6,7,15-16,0.6246237431185528,0.9222152600194566,1.8983857097965722,0.7677685136575212,0.5907636031092822,1.0296709010658445,0.0,0.0,0
2015-12-13,Villarreal,Real Madrid,1,0,H,7,20,3,1,3,9,15-16,1.4963536247046554,1.0391909293160797,1.3834442581584787,2.183952059902542,2.470917122816393,1.3601415773340788,0.0,0.0,2
2015-12-19,Valencia,Getafe,2,2,D,12,9,7,3,5,1,15-16,1.0847783040199512,1.2289766042807306,0.9733521166455397,0.9856503355969903,1.1286456173978967,1.7787485137369698,0.0,0.0,1
2015-12-19,Betis,Sevilla,0,0,D,12,8,0,2,8,8,15-16,0.9734786071162078,0.5840117299526718,0.9060207164211185,2.0425235873366527,1.5027394072593823,0.716064436127435,0.0,0.0,1
2015-12-19,Espanol,Las Palmas,1,0,H,12,9,2,4,7,5,15-16,0.6601209416159713,0.6235060273231964,1.0668722711771708,1.3471835171835738,0.85784310958319,1.329792854605581,0.0,0.0,2
2015-12-19,La Coruna,Eibar,2,0,H,13,13,3,1,9,8,15-16,1.4947504363921242,1.5991807599003884,1.13080390025526,0.8522796196253835,1.0044666816782633,1.3773484628480763,0.0,0.0,2
2015-12-20,Ath Bilbao,Levante,2,0,H,18,6,7,1,10,3,15-16,1.1585820439145647,1.224322173110468,1.0585036198227504,0.6334429514387404,0.9521109168802893,1.4725589900331784,0.0,0.0,2
2015-12-20,Granada,Celta,0,2,A,11,10,1,4,9,3,15-16,1.5552576234552222,1.3804509291195493,1.40001722779303,1.925444843987072,1.176861694064921,1.121649335381434,0.0,0.0,0
2015-12-20,Malaga,Ath Madrid,1,0,H,17,6,4,3,4,1,15-16,1.511845675771681,1.0605090687395216,1.019780600710563,2.852476568424341,1.6087175141632741,0.43330805614671564,0.0,0.0,2
2015-12-20,Real Madrid,Vallecano,10,2,H,30,9,15,4,10,4,15-16,1.4559680399350283,1.6472780818775956,1.240094384889386,0.41641582874570193,0.9481435066796378,1.9322571398643815,0.0,0.0,2
2015-12-20,Sociedad,Villarreal,0,2,A,16,7,2,5,9,1,15-16,1.4152383174551209,1.2182104880880475,1.5036896538530777,1.997569083136437,1.0261272862107198,0.9222961721056526,0.0,0.0,0
2015-12-30,Sevilla,Espanol,2,0,H,15,12,10,1,6,6,15-16,1.695015724891102,1.001826271506255,0.47737629075162336,1.440080627743981,0.7490040182154643,0.7112481807847806,0.0,0.0,2
2015-12-30,Real Madrid,Sociedad,3,1,H,23,13,13,2,13,2,15-16,1.9706453599566855,4.43151872125173,1.493396256592924,0.9434922116367473,0.8121403253920317,1.669126435902052,0.0,0.0,2
2015-12-30,Vallecano,Ath Madrid,0,2,A,10,17,3,6,3,8,15-16,0.2776105524971347,1.2987623377864252,4.6215047599095875,1.9016510456162277,1.0724783427755162,0.6222053707644771,0.0,0.0,0
2015-12-30,Las Palmas,Granada,4,1,H,7,11,4,4,4,4,15-16,0.8981223447890493,0.5718954063887934,1.2198619030703874,1.036838415636815,0.920300619413033,1.6000114851953535,0.0,0.0,2
2015-12-30,Levante,Malaga,0,1,A,7,9,1,5,6,5,15-16,0.42229530095916035,0.6347406112535262,1.648372660022119,2.0078971171811206,1.040339379159681,0.6798537338070421,0.0,0.0,0
2015-12-30,Eibar,Sp Gijon,2,0,H,16,6,5,0,5,7,15-16,0.5681864130835891,0.6696444544521756,1.584898975232051,0.8735808239610169,0.9692628156276993,1.7458294210144372,0.0,0.0,2
2015-12-30,Celta,Ath Bilbao,0,1,A,7,13,3,5,3,3,15-16,2.2836298959913814,1.451241129376614,0.7477662235876228,1.7723880292763765,1.4828814487403121,0.7056690798818337,0.0,0.0,0
2015-12-30,Barcelona,Betis,4,0,H,16,11,7,4,2,3,15-16,1.8325289166624332,2.4090225130039524,1.0213990515096376,0.9823190714108052,0.38934115330178126,0.6040138109474124,0.0,0.0,2
2015-12-30,Getafe,La Coruna,0,0,D,15,10,5,3,9,2,15-16,0.9904335570646603,1.4190970782652645,1.85249900915798,1.996500290928083,1.7327871732669258,0.75386926683684,0.0,0.0,1
2015-12-31,Villarreal,Valencia,1,0,H,9,6,3,2,3,6,15-16,2.331712722090958,1.35075152414048,0.6148641147371018,1.0565188693466343,1.4859844028538205,1.3155680777636931,0.0,0.0,2
2016-01-02,Ath Madrid,Levante,1,0,H,16,9,2,1,13,1,15-16,2.2677673637441518,1.381652228517011,0.41480358050965144,0.2815302006394403,0.42316040750235084,1.432248440014746,0.0,0.0,2
2016-01-02,Espanol,Barcelona,0,0,D,4,10,1,2,6,10,15-16,0.9600537518293208,0.49933601214364287,1.140832120523187,2.221685944441622,2.939348342002635,0.6809327010064251,0.0,0.0,1
2016-01-02,Malaga,Celta,2,0,H,14,8,4,1,5,2,15-16,2.3385980781207474,1.0268929194397876,0.4532358225380281,1.5224199306609212,0.9674940862510761,0.8318441490584152,0.0,0.0,2
2016-01-03,Granada,Sevilla,2,1,H,9,14,4,7,2,9,15-16,0.6912256104245433,0.9468670796086887,2.400007656796902,2.130010483260735,1.3345508476708368,0.31825086050108226,0.0,0.0,2
2016-01-03,Vallecano,Sociedad,2,2,D,12,15,5,7,7,7,15-16,0.18507370166475648,0.8658415585242836,3.7476698399397255,0.6289948077578317,0.8747602169280212,2.1127509572680347,0.0,0.0,1
2016-01-03,Valencia,Real Madrid,2,2,D,11,17,4,4,4,7,15-16,0.7043459128977563,0.9906562685692137,1.2103787185091288,2.313763573304457,3.9543458141678203,1.328930837728616,0.0,0.0,1
2016-01-03,Ath Bilbao,Las Palmas,2,2,D,16,11,5,5,5,5,15-16,2.1815920195175846,1.321920965826875,0.47044605325455585,1.5987482298593663,1.714596937592529,1.146574602046925,0.0,0.0,1
2016-01-03,Betis,Eibar,0,4,A,9,6,5,5,6,2,15-16,0.6548793809405369,0.25956076886785423,1.736009207298275,1.378790942055726,1.1130963029681171,1.0565993168213674,0.0,0.0,0
2016-01-03,La Coruna,Villarreal,1,2,A,11,6,4,4,9,3,15-16,1.6643335272853887,1.1551914488446173,0.50257951122456,2.554475148060639,1.2338343494269868,0.40990940982473456,0.0,0.0,0
2016-01-04,Sp Gijon,Getafe,1,2,A,17,11,4,2,4,2,15-16,0.5823872159740113,0.6461752104184663,1.8305529473429583,0.9936223713764403,0.9460647188435098,1.2349993394386536,0.0,0.0,0
2016-01-09,Real Madrid,La Coruna,5,0,H,23,18,9,4,5,9,15-16,1.8758423822029715,3.302897209445214,1.552620558485744,1.109555684856926,1.1034609658964116,1.0017196741497068,0.0,0.0,2
2016-01-09,Levante,Vallecano,2,1,H,10,10,4,4,5,5,15-16,0.18768680042629354,0.2821069383349006,1.2881656266764974,0.45671580110983767,1.2438943723495224,3.165113226626484,0.0,0.0,2
2016-01-09,Sevilla,Ath Bilbao,2,0,H,4,11,4,3,6,8,15-16,1.42000698884049,1.2230338984472247,0.8788339070007215,1.7877280130117232,1.54794731055125,0.9802973688363705,0.0,0.0,2
2016-01-09,Barcelona,Granada,4,0,H,17,8,8,4,7,0,15-16,1.814457296294415,1.9595655613350902,0.45395513400428344,1.4608170736163624,1.2979113864057925,1.9333384378646017,0.0,0.0,2
2016-01-09,Getafe,Betis,1,0,H,8,11,3,2,8,4,15-16,1.6624149142509603,1.2973764792290066,1.1566662262924359,0.436586253960358,0.1730405125785695,2.4906728048655165,0.0,0.0,2
2016-01-10,Las Palmas,Malaga,1,1,D,5,11,3,3,2,5,15-16,1.3991654865729108,1.8097312917283528,1.43104973469795,2.559065385413832,1.3512619462931919,0.3021572150253521,0.0,0.0,1
2016-01-10,Sociedad,Valencia,2,0,H,24,10,7,3,5,6,15-16,0.7526632051718878,1.2498401446186809,2.0751673048453565,0.8028972752651709,1.3271041790461424,1.4735858123394192,0.0,0.0,2
2016-01-10,Celta,Ath Madrid,0,2,A,6,10,1,3,4,4,15-16,1.0149466204406143,0.6449960575007175,1.2212294327056101,2.511844909162768,1.2544348190113408,0.27653572033976764,0.0,0.0,0
2016-01-10,Eibar,Espanol,2,1,H,20,7,6,4,8,2,15-16,1.919193961370484,2.075397535312078,0.7043995445475784,0.973369167886214,0.3328906747624286,0.7605547470154581,0.0,0.0,2
2016-01-10,Villarreal,Sp Gijon,2,0,H,7,12,4,2,3,9,15-16,2.7029834320404262,1.4892228996179913,0.6066062732164897,0.3882581439826743,0.7641168069456442,1.887035298228639,0.0,0.0,2
2016-01-16,Sociedad,La Coruna,1,1,D,16,7,6,4,9,4,15-16,1.501775470114592,1.4998934297457873,1.3834448698969044,0.7397037899046174,0.7356406439309412,2.334479782766471,0.0,0.0,1
2016-01-16,Sevilla,Malaga,2,1,H,8,14,4,3,6,4,15-16,1.94667132589366,1.4820225989648166,0.5858892713338144,2.0393769236092214,1.234174630862128,0.5347714766835681,0.0,0.0,2
2016-01-16,Celta,Levante,4,3,H,14,17,6,7,6,2,15-16,0.676631080293743,0.4299973716671451,1.4808196218037402,1.125124533617529,0.8547379588899338,1.1921104177843316,0.0,0.0,2
2016-01-16,Villarreal,Betis,0,0,D,9,15,2,2,7,11,15-16,2.8019889546936176,1.659481933078661,0.40440418214432655,0.2910575026402387,0.11536034171904636,1.9937818699103445,0.0,0.0,1
2016-01-17,Barcelona,Ath Bilbao,6,0,H,20,9,8,3,6,2,15-16,2.20963819752961,2.6397103742233936,0.30263675600285567,1.191818675341149,1.0319648737008336,1.3201982458909136,0.0,0.0,2
2016-01-17,Getafe,Espanol,3,1,H,18,13,4,6,3,7,15-16,2.10827660950064,1.1982509861526711,0.7711108175282907,0.6489127785908094,0.555260449841619,1.173703164676972,0.0,0.0,2
2016-01-17,Las Palmas,Ath Madrid,0,3,A,11,11,3,5,3,4,15-16,1.2661103243819407,1.5398208611522353,1.2873664897986334,2.674563272775179,1.5029565460075607,0.18435714689317845,0.0,0.0,0
2016-01-17,Real Madrid,Sp Gijon,5,1,H,17,9,10,2,4,4,15-16,2.2505615881353145,3.8685981396301425,1.0350803723238295,0.25883876265511624,0.5094112046304295,1.9246901988190928,0.0,0.0,2
2016-01-17,Valencia,Vallecano,2,2,D,13,18,5,8,7,9,15-16,0.5352648501767806,0.884736119364095,1.6490572082262795,0.3044772007398918,1.162596248233015,2.776742151084323,0.0,0.0,1
2016-01-18,Eibar,Granada,5,1,H,12,4,7,1,3,2,15-16,2.279462640913656,2.0502650235413853,0.8029330296983856,0.973878049077575,0.8652742576038618,2.622225625243068,0.0,0.0,2
2016-01-22,Sp Gijon,Sociedad,5,1,H,11,9,7,3,6,2,15-16,0.17255917510341084,0.672940803086953,2.949793465879395,1.3345169800763947,1.3332622864971917,1.255629913264603,0.0,0.0,2
2016-01-23,Vallecano,Celta,3,0,H,26,3,10,1,7,1,15-16,0.5363181338265945,1.4417308321553435,2.517828100722882,1.4510873868624954,1.6199982477780968,1.9872130812024935,0.0,0.0,2
2016-01-23,Malaga,Barcelona,1,2,A,15,12,9,6,4,3,15-16,1.359584615739481,1.156116420574752,1.023180984455712,2.473092131686407,3.7598069161489294,0.20175783733523714,0.0,0.0,0
2016-01-23,Espanol,Villarreal,2,2,D,11,14,5,5,3,9,15-16,0.43260851906053965,0.7035069665610794,1.7824687764513147,2.2013259697957452,1.1063212887191074,0.26960278809621774,0.0,0.0,1
2016-01-23,Granada,Getafe,3,2,H,20,9,9,2,5,3,15-16,0.6492520327183834,0.9101828384025745,3.4148170834953784,2.4055177396670935,1.7988339907684474,0.8474072116855271,0.0,0.0,2
2016-01-24,Ath Bilbao,Eibar,5,2,H,10,9,5,2,7,2,15-16,0.7945457835607661,0.6879765824672225,2.880132163927276,2.519641760609104,3.0335100156942567,0.8686220197989238,0.0,0.0,2
2016-01-24,Ath Madrid,Sevilla,0,0,D,21,7,3,1,8,5,15-16,2.7830421818501194,2.001971030671707,0.12290476459545231,2.2977808839291067,1.654681732643211,0.7239261808892097,0.0,0.0,1
2016-01-24,Betis,Real Madrid,1,1,D,4,18,2,8,1,9,15-16,0.5273716684268258,0.07690689447936425,1.3291879132735631,2.50037439209021,4.245732093086762,1.0233869148825532,0.0,0.0,1
2016-01-24,La Coruna,Valencia,1,1,D,10,10,2,3,8,6,15-16,0.826469193269745,0.8237604292872942,1.8896531885109809,0.6901765667845204,1.25649074624273,1.7660381388175197,0.0,0.0,1
2016-01-25,Levante,Las Palmas,3,2,H,12,13,8,4,2,4,15-16,0.7500830224116861,1.5698253059266225,2.128073611856221,0.8440735495879605,1.026547240768157,1.8582443265324224,0.0,0.0,2
2016-01-30,Sociedad,Betis,2,1,H,11,8,4,1,3,4,15-16,0.8896779867175966,1.2221748576647946,2.503753275509735,0.684914445617884,0.38460459631957616,1.2194586088490422,0.0,0.0,2
2016-01-30,Getafe,Ath Bilbao,0,1,A,11,13,3,3,7,5,15-16,1.6036784931113959,1.865889327178965,1.564938141123685,1.5296971890405109,2.125317721644815,2.5867547759515173,0.0,0.0,0
2016-01-30,Villarreal,Granada,1,0,H,12,7,6,2,8,0,15-16,1.8008839798638303,1.404214192479405,0.8464018587308119,1.4328346884789223,1.6067885589350497,2.943211388996919,0.0,0.0,2
2016-01-30,Barcelona,Ath Madrid,2,1,H,10,7,4,4,8,6,15-16,2.6487280877909383,3.173204610765953,0.4678385582234914,2.1886947879000798,1.3346473537811383,0.08193650973030155,0.0,0.0,2
2016-01-30,Eibar,Malaga,1,2,A,11,7,3,4,1,2,15-16,1.679761173739403,2.6890066771295045,2.2457480131992824,0.9063897438263209,1.1040776137165014,1.3487873229704748,0.0,0.0,0
2016-01-31,Las Palmas,Celta,2,1,H,13,5,5,2,7,3,15-16,0.5627156997253071,1.3510314938454382,2.238829551021615,0.9673915912416637,1.0799988318520646,2.3248087208016623,0.0,0.0,2
2016-01-31,Real Madrid,Espanol,6,0,H,18,15,7,5,3,1,15-16,2.0002495947268066,3.163821395391175,1.0155912765883688,0.6217390127070265,1.1356713110407195,1.8549791843008765,0.0,0.0,2
2016-01-31,Sevilla,Levante,3,1,H,14,22,8,4,5,9,15-16,1.865187255952738,1.1031211550954743,0.48261745392613986,1.5000553482744574,2.0465502039510817,2.0853824079041474,0.0,0.0,2
2016-01-31,Valencia,Sp Gijon,0,1,A,16,7,3,3,6,3,15-16,0.7934510445230136,1.1709938308284866,1.5106920925450134,1.1150394500689407,2.115293868724635,2.2998623105862634,0.0,0.0,0
2016-02-01,La Coruna,Vallecano,2,2,D,17,7,5,3,5,4,15-16,0.8843127955131633,0.8825069528581961,1.5931021256739875,1.357545422551063,1.9611538881035624,1.6785520671485883,0.0,0.0,1
2016-02-05,Malaga,Getafe,3,0,H,8,6,4,2,4,6,15-16,1.6042598292175474,1.4027184091443343,1.2325248819803165,1.0691189954075975,1.24392621811931,1.37662542741579,0.0,0.0,2
2016-02-06,Ath Bilbao,Villarreal,0,0,D,10,2,1,2,5,3,15-16,2.0197981260270073,1.7502118144298768,1.7245031839676783,2.2005893199092204,1.2694761283196034,0.5642679058205413,0.0,0.0,1
2016-02-06,Ath Madrid,Eibar,3,1,H,13,6,4,2,5,2,15-16,1.4591298586000534,1.2230982358540923,0.7212910064868676,1.1198407824929355,2.1260044514196696,2.1638320087995218,0.0,0.0,2
2016-02-06,Sp Gijon,La Coruna,1,1,D,11,5,2,4,4,3,15-16,1.7433596333792938,1.7435292458164235,1.5332415403908424,0.9228751970087756,1.2550046352387974,1.7287347504493251,0.0,0.0,1
2016-02-06,Vallecano,Las Palmas,2,0,H,18,9,8,4,5,5,15-16,1.238363615034042,1.9741025920690416,1.785701378099059,1.3751437998168714,1.5673543292302923,1.8258863673477435,0.0,0.0,2
2016-02-07,Levante,Barcelona,0,2,A,11,11,3,4,2,5,15-16,1.0000368988496384,1.697700135967388,2.390254938602765,2.765818725193959,2.782136407177302,0.6452257054823276,0.0,0.0,0
2016-02-07,Granada,Real Madrid,1,2,A,14,14,2,4,3,6,15-16,0.9552231256526149,1.0711923726233665,2.2954742593312796,2.3334997298178712,4.109214263594117,0.6770608510589126,0.0,0.0,0
2016-02-07,Betis,Valencia,1,0,H,6,7,2,2,4,5,15-16,0.4566096304119227,0.5897363975463841,1.4796390725660282,0.5289673630153425,0.7806625538856579,1.340461395030009,0.0,0.0,2
2016-02-07,Celta,Sevilla,1,1,D,25,9,5,2,10,5,15-16,0.6449277274944426,1.0533325545680432,2.2165391472011082,2.243458170635159,1.735414103396983,0.6550783026174266,0.0,0.0,1
2016-02-08,Espanol,Sociedad,0,5,A,5,12,1,6,4,5,15-16,0.4144926751380177,0.7571142073604797,3.2366527895339177,1.5931186578117311,1.481449905109863,2.002502183673157,0.0,0.0,0
2016-02-12,Sp Gijon,Vallecano,2,2,D,11,15,5,4,3,7,15-16,1.4955730889195293,1.4956861638776158,1.3554943602605616,1.825575743356028,1.982735061379361,1.1904675853993727,0.0,0.0,1
2016-02-13,La Coruna,Betis,2,2,D,25,4,11,2,11,0,15-16,0.9485834646725171,1.1700030901591982,1.4858231669662167,1.304406420274615,0.7264909316975894,0.9864260483773523,0.0,0.0,1
2016-02-13,Real Madrid,Ath Bilbao,4,2,H,19,10,9,3,5,2,15-16,2.5556664865452476,3.4061428423960782,0.7847072340392751,1.6798654173513383,1.1668078762865848,1.1496687893117856,0.0,0.0,2
2016-02-13,Valencia,Espanol,2,1,H,17,19,4,6,9,9,15-16,0.3526449086768951,0.5204417025904386,1.2269742633533394,0.27632845009201185,0.5047428049069865,3.824435193022612,0.0,0.0,2
2016-02-13,Villarreal,Malaga,1,0,H,12,7,5,2,5,1,15-16,1.8003928799394804,0.8463174188797358,0.3761786038803609,2.0695065528116983,1.9351456060962229,0.8216832546535444,0.0,0.0,2
2016-02-14,Sevilla,Las Palmas,2,0,H,9,11,5,3,8,3,15-16,1.8289721137567727,1.4902760689313221,0.7700522017449511,0.9167625332112477,1.0449028861535283,1.8839242448984956,0.0,0.0,2
2016-02-14,Sociedad,Granada,3,0,H,12,15,6,2,7,13,15-16,2.062079105207821,2.6542999367399087,1.3350014557821048,0.6368154171017434,1.047461581748911,2.1969828395541864,0.0,0.0,2
2016-02-14,Getafe,Ath Madrid,0,1,A,11,6,0,3,5,4,15-16,0.7127459969383984,0.8292841454128734,1.9177502849438601,1.9727532390667024,1.8153988239027283,0.8141940043245784,0.0,0.0,0
2016-02-14,Barcelona,Celta,6,1,H,19,10,11,4,1,1,15-16,2.843879150129306,2.5214242714515347,0.4301504703215518,0.7632851516629617,1.0355550363786956,1.8110260981340722,0.0,0.0,2
2016-02-14,Eibar,Levante,2,0,H,15,8,6,3,8,2,15-16,0.7465605216619571,1.7506696342797798,2.4425546725330145,0.666691265899759,1.1318000906449255,2.2601699590685103,0.0,0.0,2
2016-02-17,Sp Gijon,Barcelona,1,3,A,6,17,2,8,1,4,15-16,1.3303820592796862,1.6637907759184105,1.570329573507041,2.8959194334195377,3.680949514301023,0.6201003135477012,0.0,0.0,0
2016-02-19,Levante,Getafe,3,0,H,12,14,6,6,6,8,15-16,0.44446084393317276,0.7545333937632838,2.173446639379007,0.47516399795893227,0.5528560969419157,1.611833523295907,0.0,0.0,2
2016-02-20,Betis,Sp Gijon,1,1,D,17,4,6,3,10,4,15-16,1.20293761351641,1.1509939544650596,1.324284032251568,0.8869213728531242,1.442527183945607,2.0468863823380277,0.0,0.0,1
2016-02-20,Celta,Eibar,3,2,H,14,7,9,3,6,1,15-16,0.5088567677753079,1.0237033575857972,3.2073507320893815,1.4977070144413047,1.83377975618652,1.6283697816886764,0.0,0.0,2
2016-02-20,Espanol,La Coruna,1,0,H,16,17,9,3,7,4,15-16,0.18421896672800792,0.6698285366046577,3.2162901286817416,0.9657223097816781,1.446668726772799,1.6572154446441445,0.0,0.0,2
2016-02-20,Las Palmas,Barcelona,1,2,A,16,13,3,8,3,6,15-16,0.6111750221408319,0.6966019241023523,1.9226161632656638,2.930612955613025,3.453966342867349,0.7467335423651342,0.0,0.0,0
2016-02-21,Vallecano,Sevilla,2,2,D,13,14,4,7,3,17,15-16,1.5503838289040188,1.988490040919574,1.460311723599582,2.2193147425045154,1.6601840459542148,0.5133681344966342,0.0,0.0,1
2016-02-21,Malaga,Real Madrid,1,1,D,11,14,5,7,6,6,15-16,1.379671035207799,1.2900970707308155,0.8811221697690297,2.7037776576968318,3.604095228264052,1.1898048226928502,0.0,0.0,1
2016-02-21,Granada,Valencia,1,2,A,15,10,4,6,6,3,15-16,0.4245436114011623,0.6983077211659408,2.464655226369458,1.2350966057845967,1.013627801726959,1.151316175568893,0.0,0.0,0
2016-02-21,Ath Madrid,Villarreal,0,0,D,12,5,3,0,10,2,15-16,2.3151688260444683,1.5435992159351524,0.5427960028830524,2.2002619199596536,0.8975449459198239,0.2507857359202406,0.0,0.0,1
2016-02-21,Ath Bilbao,Sociedad,0,1,A,9,9,2,4,9,3,15-16,1.1199102782342256,1.4445385841910565,2.0997791928745237,2.3747194034718806,2.7695332911599393,0.8900009705214034,0.0,0.0,0
2016-02-26,Eibar,Las Palmas,0,1,A,10,12,4,4,6,6,15-16,0.9984713429608699,1.8891865041243467,2.0855798544591178,0.4074500147605546,0.7977346160682349,1.9484107755104425,0.0,0.0,0
2016-02-27,Betis,Vallecano,2,2,D,20,11,4,4,8,8,15-16,1.1352917423442734,1.1006626363100398,1.2161893548343787,1.3669225526026794,1.9923266939463828,1.6402078157330546,0.0,0.0,1
2016-02-27,Getafe,Celta,0,1,A,14,9,2,3,4,5,15-16,0.31677599863928824,0.36857073129461054,2.0745556821972713,1.3392378451835387,1.6824689050571981,2.804900488059588,0.0,0.0,0
2016-02-27,Real Madrid,Ath Madrid,0,1,A,15,9,3,5,2,5,15-16,2.135851771797888,2.7360634855093684,1.1265365484619,1.876779217362979,1.0290661439567683,0.361864001922035,0.0,0.0,0
2016-02-27,Sociedad,Malaga,1,1,D,11,8,3,3,8,3,15-16,2.583146268981254,2.179688860773293,0.5933339803476023,1.253114023471866,1.193398047153877,0.9207481131793531,0.0,0.0,1
2016-02-27,Sp Gijon,Espanol,2,4,A,13,12,5,7,5,2,15-16,0.9246142485687495,1.2950181226304047,1.6979242548920186,1.1228126444853386,0.7798856910697718,2.1441934191211613,0.0,0.0,0
2016-02-28,Villarreal,Levante,3,0,H,9,7,3,1,3,4,15-16,1.8001746133064358,0.5983632972798827,0.16719049061349375,1.2963072292887818,1.5030222625088558,1.4489644262526713,0.0,0.0,2
2016-02-28,Valencia,Ath Bilbao,0,3,A,9,13,3,4,7,7,15-16,1.8233977371897312,1.3424185344846395,1.100877450379262,0.7466068521561505,0.9630257227940378,1.733186128583016,0.0,0.0,0
2016-02-28,La Coruna,Granada,0,1,A,13,10,2,3,6,6,15-16,0.6438148731877854,0.9644458178485327,1.438143629762763,0.28302907426744156,0.7988718141106272,2.309770150912972,0.0,0.0,0
2016-02-28,Barcelona,Sevilla,2,1,H,17,11,8,4,6,7,15-16,2.9537419704086836,2.9693108952448997,0.8311556949100896,1.8128764950030105,1.7734560306361433,1.0089120896644228,0.0,0.0,2
2016-03-01,Ath Madrid,Sociedad,3,0,H,12,7,5,1,8,1,15-16,2.2511861449086528,1.0193774293045124,0.24124266794802335,2.0554308459875026,1.7864592405155288,0.7288893202317349,0.0,0.0,2
2016-03-01,Las Palmas,Getafe,4,0,H,11,10,5,2,2,6,15-16,1.271633343173703,0.8651564107121567,1.298940517006962,0.21118399909285884,0.24571382086307372,1.716370454798181,0.0,0.0,2
2016-03-02,Ath Bilbao,La Coruna,4,1,H,12,7,6,4,1,2,15-16,1.4977379014374337,1.6420171485293586,1.1554574190553442,0.42920991545852366,0.6429638785656885,1.2920957531751753,0.0,0.0,2
2016-03-02,Celta,Villarreal,0,0,D,11,6,4,3,2,1,15-16,1.8928252301223591,1.454979270038132,1.8699336587063922,2.2001164088709575,1.3989088648532553,0.11146032707566252,0.0,0.0,1
2016-03-02,Levante,Real Madrid,1,3,A,11,21,4,8,3,10,15-16,0.8642048195258547,1.0020148416725707,1.9659762841684476,1.4239011811985922,1.8240423236729124,1.0843576989746002,0.0,0.0,0
2016-03-02,Malaga,Valencia,1,2,A,10,11,1,2,4,5,15-16,1.1687426823145775,1.1289320314359181,0.9471654087862355,1.215598491459821,0.8949456896564265,1.7339183002528413,0.0,0.0,0
2016-03-02,Sevilla,Eibar,1,0,H,14,11,4,6,12,6,15-16,1.2085843300020072,1.515637353757429,1.3392747264429485,0.6656475619739134,1.2594576694162314,1.7237199029727452,0.0,0.0,2
2016-03-03,Espanol,Betis,0,3,A,16,9,3,6,5,0,15-16,1.7485417629902258,1.853257127379848,2.0961289460807744,1.0901944948961824,1.4004417575400265,1.4774595698895858,0.0,0.0,0
2016-03-03,Granada,Sp Gijon,2,0,H,13,4,8,0,4,1,15-16,1.1886860495116278,0.8659145427404182,1.5398467672753149,0.6164094990458331,1.5300120817536031,2.465282836594679,0.0,0.0,2
2016-03-03,Vallecano,Barcelona,1,5,A,8,20,4,8,3,5,15-16,1.244615035068453,1.994884462630922,1.7601385438220365,2.969161313605789,2.6462072634966,0.8874371299400597,0.0,0.0,0
2016-03-05,Real Madrid,Celta,7,1,H,20,8,12,3,10,5,15-16,1.9492674541323949,2.2160282157819418,1.0562384659830668,1.5952168200815728,0.9699861800254215,1.2466224391375949,0.0,0.0,2
2016-03-05,Getafe,Sevilla,1,1,D,13,7,3,4,10,9,15-16,0.14078933272857258,0.16380921390871583,2.4775803031987875,1.8057228866680048,1.343758235838286,0.8928498176286325,0.0,0.0,1
2016-03-05,La Coruna,Malaga,3,3,D,14,5,7,2,10,4,15-16,0.2861399436390158,0.7619759190437924,2.1947305021167836,0.7791617882097184,1.0859546876239454,1.298110272524157,0.0,0.0,1
