Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,Referee,B365H,B365D,B365A,Home_PPDA,Away_PPDA
2023-05-19,Cadiz,Valladolid,2,0,H,11,6,4,2,4,3,18,18,4,4,0,1,Juan Martínez,2.2,3.4,3.3,7.429,3.862
2023-05-20,Girona,Villarreal,1,2,A,9,10,3,5,3,1,16,11,2,1,0,0,Valentín Pizarro,2.8,3.75,2.3,9.882,7.242
2023-05-20,Ath Bilbao,Celta,2,1,H,10,8,3,3,8,5,17,12,4,1,0,0,Mario Melero,1.62,3.8,5.5,11.32,9.5
2023-05-20,Almeria,Mallorca,3,0,H,12,7,3,3,4,6,11,15,1,2,0,0,Carlos del Cerro,2.25,3.25,3.3,9.476,9.179
2023-05-20,Getafe,Elche,1,1,D,9,13,5,4,5,6,19,11,3,1,0,0,Javier Villanueva,1.5,4.0,7.0,9.32,6.667
2023-05-20,Barcelona,Sociedad,1,2,A,13,13,4,6,8,2,8,16,4,4,0,0,Hsu Jason,1.8,3.75,4.33,5.69,14.96
2023-05-21,Vallecano,Espanol,1,2,A,15,10,5,6,4,4,8,11,2,2,0,0,Alejandro Hernández,2.15,3.4,3.4,6.35,11.682
2023-05-21,Ath Madrid,Osasuna,3,0,H,15,12,5,2,8,10,6,11,0,2,0,0,Pablo González,1.36,4.75,8.0,22.583,17.8
2023-05-21,Valencia,Real Madrid,1,0,H,12,13,6,5,2,9,13,4,4,2,0,1,Ricardo de Burgos,3.2,3.5,2.2,22.353,4.6
2023-05-21,Sevilla,Betis,0,0,D,10,5,4,0,4,3,14,11,2,2,0,1,Jesús Gil,2.3,3.3,3.1,5.267,6.129
2023-05-23,Celta,Girona,1,1,D,16,11,7,4,9,3,13,13,0,0,0,0,Antonio Matéu,2.0,3.5,3.75,13.852,10.111
2023-05-23,Sociedad,Almeria,1,0,H,15,2,2,2,10,2,20,8,0,1,0,1,Pablo González,1.36,5.0,8.0,3.24,33.875
2023-05-23,Valladolid,Barcelona,3,1,H,8,16,4,6,2,6,13,9,1,0,0,0,César Soto,3.6,3.8,1.91,18.111,8.933
2023-05-24,Elche,Sevilla,1,1,D,20,9,7,3,9,5,12,10,1,4,0,1,Isidro Díaz de Mera,4.0,3.75,1.91,6.6,16.316
2023-05-24,Real Madrid,Vallecano,2,1,H,12,15,3,6,5,2,11,14,1,3,0,0,Jesús Gil,1.62,4.0,5.25,11.65,11.486
2023-05-24,Villarreal,Cadiz,2,0,H,13,16,7,8,7,6,14,8,1,2,0,0,Juan Pulido,1.44,4.5,7.0,4.903,14.75
2023-05-24,Betis,Getafe,0,1,A,11,9,4,2,2,5,8,12,2,5,1,0,Ricardo de Burgos,2.0,3.2,4.2,8.3,12.333
2023-05-24,Espanol,Ath Madrid,3,3,D,26,16,13,7,16,1,6,9,2,3,0,0,Mario Melero,2.88,3.5,2.38,17.227,10.312
2023-05-25,Mallorca,Valencia,1,0,H,4,15,3,5,2,4,15,12,4,2,0,0,Alejandro Hernández,3.3,3.0,2.4,12.5,6.556
2023-05-25,Osasuna,Ath Bilbao,2,0,H,9,10,3,5,3,6,17,13,3,3,0,0,Alejandro Muñíz,3.0,3.25,2.45,7.735,8.115
2023-05-27,Sevilla,Real Madrid,1,2,A,11,6,1,3,1,1,23,10,2,4,1,0,César Soto,2.88,3.5,2.4,17.286,10.1
2023-05-28,Almeria,Valladolid,0,0,D,23,8,7,2,2,4,11,16,0,4,0,0,Hsu Jason,2.25,3.4,3.1,8.696,9.4
2023-05-28,Ath Bilbao,Elche,0,1,A,27,6,8,2,19,3,7,10,1,1,0,0,Valentín Pizarro,1.3,5.0,11.0,6.207,12.364
2023-05-28,Ath Madrid,Sociedad,2,1,H,11,10,5,5,6,4,8,10,2,2,0,0,Juan Pulido,2.0,3.5,3.6,17.105,14.227
2023-05-28,Barcelona,Mallorca,3,0,H,28,3,9,1,14,3,4,9,0,0,0,1,Jorge Figueroa,1.33,5.0,9.5,6.812,26.75
2023-05-28,Cadiz,Celta,1,0,H,13,9,3,4,3,3,16,10,9,5,0,0,Ricardo de Burgos,2.6,3.1,2.75,6.387,11.765
2023-05-28,Getafe,Osasuna,2,1,H,16,10,6,2,1,1,11,6,3,1,0,0,Antonio Matéu,2.2,3.1,3.5,7.885,17.7
2023-05-28,Girona,Betis,1,2,A,9,18,3,7,8,5,14,12,0,1,0,0,Isidro Díaz de Mera,1.95,3.6,3.6,13.706,11.862
2023-05-28,Valencia,Espanol,2,2,D,19,9,4,5,10,3,12,12,0,4,0,0,Jesús Gil,2.0,3.75,3.4,9.125,7.32
2023-05-28,Vallecano,Villarreal,2,1,H,15,7,4,2,4,6,9,9,3,5,0,0,Javier Villanueva,3.0,3.6,2.2,12.667,5.667
2023-06-04,Mallorca,Vallecano,3,0,H,8,20,4,4,2,6,14,15,0,0,0,0,Antonio Matéu,3.0,3.3,2.38,11.231,6.4
2023-06-04,Osasuna,Girona,2,1,H,14,11,7,6,5,2,12,9,1,5,0,0,Miguel Ángel Ortiz Arias,2.05,3.6,3.4,11.133,10.267
2023-06-04,Real Madrid,Ath Bilbao,1,1,D,9,15,2,9,5,6,11,14,2,2,0,0,Isidro Díaz de Mera,1.91,3.75,3.75,7.0,16.625
2023-06-04,Sociedad,Sevilla,2,1,H,17,9,6,4,5,2,10,13,0,1,0,0,Carlos del Cerro,1.73,3.9,4.6,9.24,16.579
2023-06-04,Villarreal,Ath Madrid,2,2,D,22,9,7,3,12,1,9,12,3,2,0,1,Ricardo de Burgos,2.7,3.5,2.5,6.84,16.765
2023-06-04,Betis,Valencia,1,1,D,8,10,3,3,5,4,11,11,3,0,0,1,Hsu Jason,2.63,3.6,2.5,8.611,12.0
2023-06-04,Celta,Barcelona,2,1,H,12,9,9,2,2,4,13,9,2,2,0,0,Juan Pulido,2.6,3.8,2.5,24.278,6.158
2023-06-04,Elche,Cadiz,1,1,D,12,14,5,3,7,4,18,8,4,3,0,0,Jesús Gil,2.63,3.4,2.63,5.765,12.087
2023-06-04,Espanol,Almeria,3,3,D,12,11,8,4,7,6,11,12,2,3,0,0,César Soto,2.75,3.8,2.38,6.562,13.0
2023-06-04,Valladolid,Getafe,0,0,D,15,4,0,1,6,1,9,25,1,3,0,0,José Luis Munuera,2.2,3.3,3.4,3.2,12.667
2021-08-13,Valencia,Getafe,1,0,H,4,22,2,4,1,9,24,15,6,3,1,1,Jesús Gil,2.55,3.0,3.1,10.15,4.438
2021-08-14,Cadiz,Levante,1,1,D,7,12,2,3,2,4,10,16,1,5,0,0,Santiago Jaime,2.8,3.25,2.6,17.438,7.286
2021-08-14,Mallorca,Betis,1,1,D,6,10,2,1,4,3,12,18,1,3,0,0,Antonio Matéu Lahoz,3.3,3.4,2.2,18.722,6.72
2021-08-14,Alaves,Real Madrid,1,4,A,11,19,4,7,0,4,14,10,1,2,0,0,César Soto,7.0,4.75,1.44,15.045,12.5
2021-08-14,Osasuna,Espanol,0,0,D,14,10,1,3,4,6,18,12,3,3,0,0,Miguel Ángel Ortiz Arias,2.25,3.2,3.4,5.027,7.2
2021-08-15,Celta,Ath Madrid,1,2,A,10,13,2,4,2,5,11,9,4,5,1,1,José Luis Munuera,4.2,3.4,1.9,7.333,15.737
2021-08-15,Barcelona,Sociedad,4,2,H,13,11,8,3,5,3,11,18,2,4,0,0,Alejandro Hernández,1.72,4.0,4.5,6.857,12.0
2021-08-15,Sevilla,Vallecano,3,0,H,21,4,8,3,4,0,14,7,1,0,0,1,Isidro Díaz de Mera,1.44,4.2,8.0,5.818,33.0
2021-08-16,Villarreal,Granada,0,0,D,14,6,4,1,6,2,19,21,5,1,1,0,Pablo González,1.53,4.2,6.5,4.297,9.194
2021-08-16,Elche,Ath Bilbao,0,0,D,8,9,2,3,6,8,13,19,2,2,0,0,Adrián Cordero,3.8,3.3,2.05,12.133,8.241
2021-08-20,Betis,Cadiz,1,1,D,16,8,7,3,4,5,12,10,4,0,0,0,Valentín Pizarro,1.5,4.2,7.0,3.522,30.333
2021-08-21,Alaves,Mallorca,0,1,A,9,12,4,2,1,8,14,15,3,3,1,0,Alejandro Muñíz,2.25,3.2,3.4,8.32,8.526
2021-08-21,Espanol,Villarreal,0,0,D,14,12,3,2,9,7,10,10,3,4,0,0,Jorge Figueroa,3.1,3.4,2.3,14.882,7.524
2021-08-21,Granada,Valencia,1,1,D,9,18,2,7,2,6,14,12,4,2,0,0,Carlos del Cerro,2.45,3.4,2.87,8.0,5.895
2021-08-21,Ath Bilbao,Barcelona,1,1,D,16,9,7,3,13,2,15,10,1,2,0,1,Juan Martínez,4.0,3.75,1.85,13.214,6.056
2021-08-22,Sociedad,Vallecano,1,0,H,13,9,8,1,5,4,19,15,3,4,0,0,Santiago Jaime,1.44,4.33,7.5,5.111,9.963
2021-08-22,Ath Madrid,Elche,1,0,H,8,4,4,2,2,1,16,10,2,2,0,0,Ricardo de Burgos,1.22,5.75,17.0,11.757,16.188
2021-08-22,Levante,Real Madrid,3,3,D,8,19,4,5,4,6,17,7,3,2,1,0,Guillermo Cuadra,5.0,4.33,1.6,12.4,8.348
2021-08-23,Getafe,Sevilla,0,1,A,12,9,0,3,5,4,18,10,2,2,0,0,José Sánchez,3.5,3.2,2.2,11.71,10.308
2021-08-23,Osasuna,Celta,0,0,D,15,4,7,0,1,2,19,8,4,3,0,0,Hsu Jason,2.62,3.25,2.75,6.041,14.929
2021-08-27,Mallorca,Espanol,1,0,H,12,8,6,3,3,2,16,17,4,3,0,1,Isidro Díaz de Mera,2.6,2.9,3.1,9.346,8.043
2021-08-27,Valencia,Alaves,3,0,H,9,10,4,3,4,4,20,15,1,4,0,0,Miguel Ángel Ortiz Arias,1.75,3.6,4.75,6.733,8.13
2021-08-28,Celta,Ath Bilbao,0,1,A,13,6,0,2,5,4,12,11,2,1,0,0,Antonio Matéu Lahoz,2.4,3.2,3.1,4.061,11.826
2021-08-28,Elche,Sevilla,1,1,D,7,18,4,5,5,3,6,9,2,0,0,0,Valentín Pizarro,5.0,3.6,1.72,33.923,5.667
2021-08-28,Sociedad,Levante,1,0,H,7,6,2,0,2,2,17,13,1,1,0,0,José Luis Munuera,1.53,4.2,6.0,9.929,8.656
2021-08-28,Betis,Real Madrid,0,1,A,11,13,6,3,3,7,15,13,5,3,0,0,Alejandro Hernández,4.2,3.8,1.8,6.971,9.742
2021-08-29,Barcelona,Getafe,2,1,H,7,8,3,3,3,2,16,22,3,1,0,0,Pablo González,1.4,4.75,7.5,5.471,10.535
2021-08-29,Cadiz,Osasuna,2,3,A,7,14,3,4,4,11,9,6,4,0,0,0,Adrián Cordero,3.2,3.0,2.45,16.278,5.733
2021-08-29,Vallecano,Granada,4,0,H,19,9,6,3,5,6,19,14,1,4,0,0,Jesús Gil,2.55,3.2,2.87,6.613,7.304
2021-08-29,Ath Madrid,Villarreal,2,2,D,24,2,5,2,16,0,11,6,4,2,0,0,César Soto,1.75,3.4,5.25,13.955,17.462
2021-09-11,Levante,Vallecano,1,1,D,7,22,2,6,2,5,14,16,3,4,0,0,Hsu Jason,2.1,3.4,3.5,9.87,5.536
2021-09-11,Ath Bilbao,Mallorca,2,0,H,19,7,5,1,7,2,7,13,1,2,0,0,Jorge Figueroa,1.72,3.6,5.25,10.043,7.043
2021-09-12,Espanol,Ath Madrid,1,2,A,9,13,3,3,6,3,10,11,1,4,0,0,Juan Martínez,4.33,3.3,1.9,9.593,7.192
2021-09-12,Osasuna,Valencia,1,4,A,11,10,2,4,4,4,20,14,4,2,0,0,Ricardo de Burgos,2.4,3.2,3.1,4.96,12.267
2021-09-12,Cadiz,Sociedad,0,2,A,6,16,1,4,2,8,10,9,4,0,1,0,Alejandro Muñíz,5.0,3.6,1.75,26.133,3.042
2021-09-12,Real Madrid,Celta,5,2,H,15,11,11,4,7,3,8,16,2,3,0,0,José Sánchez,1.36,5.25,8.0,11.7,18.15
2021-09-13,Getafe,Elche,0,1,A,10,8,1,3,8,2,6,14,2,3,0,0,Mario Melero,1.8,3.4,4.75,8.276,18.75
2021-09-13,Granada,Betis,1,2,A,11,19,2,9,6,8,7,14,1,2,0,0,Guillermo Cuadra,3.1,3.25,2.37,17.5,7.393
2021-09-17,Celta,Cadiz,1,2,A,14,7,4,3,7,1,8,8,3,3,0,0,Isidro Díaz de Mera,1.45,4.33,7.0,3.353,24.188
2021-09-18,Vallecano,Getafe,3,0,H,11,13,5,3,5,3,20,16,6,7,0,0,Adrián Cordero,2.37,2.9,3.4,8.733,5.0
2021-09-18,Ath Madrid,Ath Bilbao,0,0,D,14,6,2,0,5,5,10,13,6,2,1,0,Jesús Gil,1.65,3.6,6.0,12.095,11.727
2021-09-18,Elche,Levante,1,1,D,9,11,2,6,4,7,10,14,2,2,0,0,Miguel Ángel Ortiz Arias,2.4,3.1,3.2,22.455,16.438
2021-09-18,Alaves,Osasuna,0,2,A,8,13,3,5,2,8,11,14,4,3,0,0,Alejandro Hernández,3.1,3.0,2.55,5.423,6.939
2021-09-19,Mallorca,Villarreal,0,0,D,10,11,1,3,3,1,11,16,2,3,0,0,Carlos del Cerro,3.5,3.0,2.3,11.962,6.36
2021-09-19,Sociedad,Sevilla,0,0,D,11,11,4,4,5,6,16,11,2,3,0,0,Antonio Matéu Lahoz,2.55,3.2,2.87,8.962,15.917
2021-09-19,Betis,Espanol,2,2,D,23,11,9,4,10,4,13,9,4,4,1,0,César Soto,2.0,3.2,4.2,6.96,14.611
2021-09-19,Valencia,Real Madrid,1,2,A,12,18,4,10,2,5,14,14,1,5,0,0,Pablo González,3.8,3.8,1.9,11.37,12.7
2021-09-20,Barcelona,Granada,1,1,D,17,5,6,2,12,4,15,20,3,6,0,0,Santiago Jaime,1.28,5.75,10.0,3.24,11.704
2021-09-21,Getafe,Ath Madrid,1,2,A,7,12,2,4,2,5,15,11,4,5,1,0,Guillermo Cuadra,6.0,3.5,1.66,12.125,6.312
2021-09-21,Ath Bilbao,Vallecano,1,2,A,8,8,1,3,2,1,16,20,3,3,0,0,José Luis Munuera,1.85,3.5,4.33,7.0,5.765
2021-09-21,Levante,Celta,0,2,A,6,4,2,2,2,4,16,12,3,2,0,0,Jorge Figueroa,2.6,3.4,2.7,6.439,6.533
2021-09-22,Espanol,Alaves,1,0,H,10,8,2,2,4,8,14,18,2,1,0,0,Mario Melero,1.8,3.5,4.75,7.4,7.882
2021-09-22,Sevilla,Valencia,3,1,H,11,8,5,3,1,4,25,21,5,3,0,0,José Sánchez,1.61,3.8,6.0,3.971,7.879
2021-09-22,Real Madrid,Mallorca,6,1,H,18,17,12,5,3,2,18,8,2,1,0,0,Hsu Jason,1.22,6.5,12.0,5.571,19.471
2021-09-22,Villarreal,Elche,4,1,H,14,9,9,3,8,7,16,11,1,2,0,0,Alejandro Muñíz,1.5,4.2,6.5,6.029,11.538
2021-09-23,Granada,Sociedad,2,3,A,10,20,2,11,4,7,11,16,5,1,0,0,Valentín Pizarro,4.2,3.4,1.9,13.789,8.824
2021-09-23,Osasuna,Betis,1,3,A,11,16,3,9,4,7,18,10,2,0,0,0,Juan Martínez,2.37,3.25,3.0,11.217,13.0
2021-09-23,Cadiz,Barcelona,0,0,D,13,6,3,2,4,5,16,8,3,4,0,1,Carlos del Cerro,6.0,4.33,1.5,16.579,7.611
2021-09-25,Alaves,Ath Madrid,1,0,H,7,13,1,1,3,8,18,11,2,3,0,0,Antonio Matéu Lahoz,7.5,4.0,1.5,22.733,4.905
2021-09-25,Valencia,Ath Bilbao,1,1,D,13,12,6,4,4,5,14,17,5,2,1,0,Alejandro Hernández,2.6,3.2,2.8,4.75,8.5
2021-09-25,Sevilla,Espanol,2,0,H,12,13,5,2,4,8,10,8,4,0,1,0,Pablo González,1.57,3.8,6.5,9.238,13.476
2021-09-25,Real Madrid,Villarreal,0,0,D,15,6,2,2,6,3,10,12,1,2,0,0,Jesús Gil,1.5,4.75,5.75,9.943,11.684
2021-09-26,Mallorca,Osasuna,2,3,A,17,12,8,6,5,5,8,17,2,3,0,0,Miguel Ángel Ortiz Arias,2.7,3.2,2.75,8.867,7.56
2021-09-26,Barcelona,Levante,3,0,H,20,6,12,2,11,1,11,16,1,3,0,0,Isidro Díaz de Mera,1.4,5.5,6.5,7.818,13.156
2021-09-26,Sociedad,Elche,1,0,H,17,5,5,2,6,1,12,16,1,3,0,0,Adrián Cordero,1.4,4.5,9.0,7.381,17.111
2021-09-26,Vallecano,Cadiz,3,1,H,13,6,6,1,4,3,11,11,2,4,0,0,Ricardo de Burgos,1.6,3.8,6.0,4.885,7.147
2021-09-26,Betis,Getafe,2,0,H,20,8,5,3,3,3,12,19,1,3,0,0,Santiago Jaime,1.75,3.6,4.75,9.875,6.925
2021-09-27,Celta,Granada,1,0,H,14,7,5,4,5,3,9,12,2,7,0,0,César Soto,1.61,4.0,5.5,4.087,15.053
2021-10-01,Ath Bilbao,Alaves,1,0,H,16,17,5,5,13,9,16,12,3,2,0,0,Carlos del Cerro,1.53,3.75,7.5,6.828,12.778
2021-10-02,Osasuna,Vallecano,1,0,H,7,7,3,0,6,3,19,9,3,3,0,0,Mario Melero,2.15,3.4,3.4,5.222,18.6
2021-10-02,Mallorca,Levante,1,0,H,9,6,7,2,8,3,18,25,4,4,0,0,Alejandro Muñíz,2.1,3.2,3.4,7.44,5.0
2021-10-02,Cadiz,Valencia,0,0,D,2,16,1,4,1,3,16,11,3,4,0,0,Valentín Pizarro,3.4,3.0,2.3,10.5,5.5
2021-10-02,Ath Madrid,Barcelona,2,0,H,6,9,3,2,2,6,13,10,2,1,0,0,César Soto,1.9,3.5,4.0,28.286,15.25
2021-10-03,Elche,Celta,1,0,H,12,10,5,1,7,4,14,19,4,3,0,0,José Luis Munuera,3.3,3.2,2.3,8.741,5.567
2021-10-03,Espanol,Real Madrid,2,1,H,8,18,4,4,2,8,12,13,2,1,0,0,Guillermo Cuadra,5.0,4.0,1.66,20.0,7.545
2021-10-03,Getafe,Sociedad,1,1,D,9,10,2,5,2,5,16,11,4,2,0,0,Jorge Figueroa,3.6,3.1,2.2,7.5,5.0
2021-10-03,Villarreal,Betis,2,0,H,11,10,5,3,4,6,14,9,2,4,0,0,José Sánchez,2.0,3.6,3.6,6.658,20.278
2021-10-03,Granada,Sevilla,1,0,H,3,14,1,3,2,6,13,11,3,4,0,1,Hsu Jason,4.8,3.4,1.72,16.304,10.0
2021-10-16,Levante,Getafe,0,0,D,6,14,2,4,3,11,14,10,3,3,0,0,Mario Melero,2.5,2.9,3.25,7.3,11.714
2021-10-16,Sociedad,Mallorca,1,0,H,10,7,2,1,2,6,11,21,3,3,1,0,Pablo González,1.4,4.5,8.5,7.435,6.4
2021-10-17,Vallecano,Elche,2,1,H,10,7,4,3,6,2,16,11,2,2,0,0,Santiago Jaime,1.8,3.5,4.75,7.16,9.15
2021-10-17,Celta,Sevilla,0,1,A,14,8,3,2,5,4,13,9,2,3,0,0,Ricardo de Burgos,3.4,3.25,2.2,16.4,13.824
2021-10-17,Villarreal,Osasuna,1,2,A,11,6,6,2,4,4,6,14,1,5,0,0,Adrián Cordero,1.66,3.75,5.25,5.312,15.0
2021-10-17,Barcelona,Valencia,3,1,H,12,9,5,3,9,3,16,13,2,3,0,0,Jesús Gil,1.5,4.33,6.5,12.125,12.037
2021-10-18,Alaves,Betis,0,1,A,14,19,2,4,7,7,8,11,1,1,0,0,Miguel Ángel Ortiz Arias,3.5,3.3,2.15,22.538,10.0
2021-10-18,Espanol,Cadiz,2,0,H,14,13,6,2,7,9,8,10,1,0,0,0,Antonio Matéu Lahoz,1.66,3.6,5.75,20.182,11.455
2021-10-22,Osasuna,Granada,1,1,D,17,9,6,4,4,1,15,11,1,3,1,0,Alejandro Muñíz,1.72,3.5,5.25,9.231,9.385
2021-10-23,Valencia,Mallorca,2,2,D,20,9,6,4,5,0,15,19,4,5,0,2,Carlos del Cerro,1.66,3.8,5.25,3.75,7.4
2021-10-23,Cadiz,Alaves,0,2,A,23,8,4,4,14,3,11,14,0,2,0,0,Hsu Jason,2.5,2.9,3.2,5.4,14.684
2021-10-23,Elche,Espanol,2,2,D,12,20,7,7,3,7,15,9,3,1,0,0,Jorge Figueroa,2.7,3.0,2.87,8.92,17.333
2021-10-23,Ath Bilbao,Villarreal,2,1,H,14,11,7,3,9,2,7,12,0,3,0,0,Guillermo Cuadra,2.45,3.0,3.2,9.929,28.222
2021-10-24,Sevilla,Levante,5,3,H,18,12,11,7,10,3,13,6,1,2,0,0,Valentín Pizarro,1.44,4.2,8.0,9.28,17.824
2021-10-24,Barcelona,Real Madrid,1,2,A,12,10,2,5,7,4,17,13,1,1,0,0,José Sánchez,2.75,3.6,2.45,6.976,20.0
2021-10-24,Betis,Vallecano,3,2,H,11,14,5,3,4,4,12,12,1,2,0,0,Ricardo de Burgos,1.83,3.75,4.2,12.667,10.727
2021-10-24,Ath Madrid,Sociedad,2,2,D,17,8,4,4,4,3,14,14,1,3,0,0,José Luis Munuera,1.61,3.7,6.0,9.92,16.467
2021-10-25,Getafe,Celta,0,3,A,11,16,2,8,2,7,15,11,2,2,2,0,Juan Martínez,2.5,3.0,3.1,14.214,5.931
2021-10-26,Alaves,Elche,1,0,H,16,4,5,1,4,7,13,9,1,1,0,0,Jesús Gil,2.3,3.0,3.5,11.2,7.773
2021-10-26,Espanol,Ath Bilbao,1,1,D,14,23,3,7,8,12,7,12,1,2,1,0,Miguel Ángel Ortiz Arias,2.9,3.0,2.62,14.812,9.476
2021-10-26,Villarreal,Cadiz,3,3,D,14,9,5,4,8,2,13,9,3,6,0,0,Alejandro Hernández,1.3,5.5,9.5,4.368,19.812
2021-10-27,Mallorca,Sevilla,1,1,D,11,10,4,3,4,2,16,14,3,6,1,0,Santiago Jaime,5.5,3.3,1.75,13.645,4.593
2021-10-27,Vallecano,Barcelona,1,0,H,13,16,3,1,3,7,17,12,2,2,0,0,Antonio Matéu Lahoz,4.33,3.75,1.8,11.0,4.708
2021-10-27,Betis,Valencia,4,1,H,14,10,9,4,4,7,14,19,2,5,0,0,Isidro Díaz de Mera,1.85,3.5,4.5,3.952,8.107
2021-10-27,Real Madrid,Osasuna,0,0,D,17,7,3,0,11,3,12,10,1,1,0,0,César Soto,1.3,5.5,9.0,7.8,18.579
2021-10-28,Celta,Sociedad,0,2,A,14,11,6,4,7,6,12,11,1,0,0,0,Mario Melero,2.87,3.4,2.45,6.71,12.714
2021-10-28,Granada,Getafe,1,1,D,18,6,3,4,5,0,10,15,1,4,0,0,Adrián Cordero,2.6,2.8,3.25,3.762,13.321
2021-10-28,Levante,Ath Madrid,2,2,D,10,7,3,3,5,2,15,11,3,5,1,0,Pablo González,5.5,3.8,1.65,15.304,10.556
2021-10-30,Elche,Real Madrid,1,2,A,13,17,4,5,5,4,11,13,2,0,1,0,Ricardo de Burgos,7.5,4.5,1.44,17.6,11.636
2021-10-30,Sevilla,Osasuna,2,0,H,16,10,4,3,4,5,17,10,2,2,0,0,Carlos del Cerro,1.53,4.0,7.0,6.5,22.214
2021-10-30,Valencia,Villarreal,2,0,H,9,11,3,1,7,6,19,17,2,4,0,0,José Luis Munuera,2.9,3.4,2.45,12.043,2.083
2021-10-30,Barcelona,Alaves,1,1,D,16,3,5,2,9,0,11,11,0,2,0,0,Jorge Figueroa,1.28,5.5,11.0,6.062,35.545
2021-10-31,Cadiz,Mallorca,1,1,D,13,11,2,5,6,5,14,16,3,7,0,2,Valentín Pizarro,2.5,3.0,3.2,8.067,6.217
2021-10-31,Ath Madrid,Betis,3,0,H,18,8,9,1,13,0,11,12,0,0,0,0,Hsu Jason,1.6,3.8,6.0,13.818,12.842
2021-10-31,Getafe,Espanol,2,1,H,12,10,7,3,6,11,18,11,7,4,0,0,Alejandro Muñíz,2.45,3.0,3.2,8.107,10.429
2021-10-31,Sociedad,Ath Bilbao,1,1,D,8,11,3,5,2,7,21,14,4,3,0,1,Juan Martínez,2.1,3.2,3.8,7.111,12.905
2021-11-01,Vallecano,Celta,0,0,D,11,10,5,4,4,7,13,14,2,5,0,0,Adrián Cordero,2.37,3.25,3.1,8.625,7.0
2021-11-01,Levante,Granada,0,3,A,12,12,3,6,3,5,14,13,4,2,0,0,José Sánchez,1.95,3.4,4.0,10.87,8.6
2021-11-05,Ath Bilbao,Cadiz,0,1,A,15,8,5,4,5,1,14,19,2,1,0,0,Santiago Jaime,1.36,4.75,9.0,2.778,12.913
2021-11-06,Espanol,Granada,2,0,H,17,18,6,5,5,3,12,8,1,1,0,0,Isidro Díaz de Mera,1.85,3.4,4.5,17.533,11.278
2021-11-06,Celta,Barcelona,3,3,D,18,10,4,6,3,1,18,18,3,6,0,0,Alejandro Hernández,3.3,3.6,2.1,6.833,10.0
2021-11-06,Alaves,Levante,2,1,H,10,12,3,7,1,3,21,17,3,3,0,0,Adrián Cordero,2.5,3.0,3.2,5.04,11.318
2021-11-06,Real Madrid,Vallecano,2,1,H,15,19,7,7,4,5,8,14,1,2,0,0,Pablo González,1.33,5.5,8.0,17.286,13.0
2021-11-07,Villarreal,Getafe,1,0,H,10,5,4,2,6,4,12,13,1,1,0,0,Jesús Gil,1.5,4.0,7.0,4.879,9.795
2021-11-07,Valencia,Ath Madrid,3,3,D,11,13,5,7,9,0,12,17,2,2,0,0,César Soto,4.5,3.2,1.95,11.72,8.615
2021-11-07,Mallorca,Elche,2,2,D,18,7,6,2,3,3,11,19,2,3,0,0,Mario Melero,2.05,3.0,4.33,6.71,9.318
2021-11-07,Osasuna,Sociedad,0,2,A,6,9,2,4,5,2,11,12,0,2,0,0,Miguel Ángel Ortiz Arias,3.1,3.3,2.35,11.577,8.048
2021-11-07,Betis,Sevilla,0,2,A,8,11,1,2,2,1,12,13,3,1,1,0,Antonio Matéu Lahoz,3.0,3.3,2.45,22.0,7.176
2021-11-19,Levante,Ath Bilbao,0,0,D,15,7,2,2,6,3,16,7,2,1,0,0,José Luis Munuera,3.5,3.3,2.15,9.393,9.565
2021-11-20,Celta,Villarreal,1,1,D,12,18,3,6,3,5,14,17,1,1,0,0,Hsu Jason,2.75,3.3,2.55,5.3,9.321
2021-11-20,Sevilla,Alaves,2,2,D,16,8,6,3,5,2,14,17,4,4,0,0,Alejandro Muñíz,1.44,4.33,8.5,4.333,13.714
2021-11-20,Ath Madrid,Osasuna,1,0,H,15,9,2,3,7,4,7,8,2,2,0,0,José Sánchez,1.44,4.33,8.0,12.0,14.647
2021-11-20,Barcelona,Espanol,1,0,H,16,12,6,2,4,4,17,9,4,2,0,0,Carlos del Cerro,1.36,5.25,7.5,6.258,16.947
2021-11-21,Getafe,Cadiz,4,0,H,17,10,8,2,3,7,14,7,2,4,0,0,Ricardo de Burgos,2.0,3.1,4.33,10.538,15.071
2021-11-21,Granada,Real Madrid,1,4,A,11,21,3,10,9,6,10,7,1,1,1,0,Juan Martínez,7.0,4.5,1.45,15.5,16.0
2021-11-21,Elche,Betis,0,3,A,14,9,4,4,10,1,12,14,1,2,0,1,Valentín Pizarro,3.6,3.4,2.1,16.692,17.938
2021-11-21,Sociedad,Valencia,0,0,D,9,8,2,3,2,4,11,16,4,7,1,0,Mario Melero,1.72,3.8,4.75,6.5,11.84
2021-11-22,Vallecano,Mallorca,3,1,H,15,11,6,5,6,4,14,17,3,2,0,0,Jorge Figueroa,1.8,3.5,4.75,5.655,4.917
2021-11-26,Ath Bilbao,Granada,2,2,D,17,8,5,4,8,3,12,9,1,1,1,0,Adrián Cordero,1.36,4.75,9.5,6.167,18.462
2021-11-27,Alaves,Celta,1,2,A,13,8,5,5,5,3,12,15,3,2,0,0,Pablo González,2.9,3.1,2.55,19.562,8.0
