Season,Team,Date,h_a,PPDA,OPPDA
2526,Atletico Madrid,2025-08-23 17:30:00,h,7.96875,15.055555555555555
2526,Atletico Madrid,2025-08-30 15:00:00,a,5.5,20.928571428571427
2526,Atletico Madrid,2025-09-13 19:00:00,h,14.285714285714286,21.764705882352942
2526,Atletico Madrid,2025-09-21 14:15:00,a,22.444444444444443,14.38888888888889
2526,Atletico Madrid,2025-09-24 19:30:00,h,9.583333333333334,14.476190476190476
2526,Atletico Madrid,2025-09-27 14:15:00,h,14.35,9.470588235294118
2526,Atletico Madrid,2025-10-05 19:00:00,a,19.625,12.041666666666666
2526,Atletico Madrid,2025-10-18 19:00:00,h,9.80952380952381,13.904761904761905
2526,Atletico Madrid,2025-10-27 20:00:00,a,12.578947368421053,11.5
2526,Atletico Madrid,2025-11-01 15:15:00,h,14.333333333333334,12.454545454545455
2526,Atletico Madrid,2025-11-08 17:30:00,h,5.473684210526316,31.9
2526,Atletico Madrid,2025-11-23 17:30:00,a,5.0476190476190474,13.05
2526,Atletico Madrid,2025-11-29 20:00:00,h,14.523809523809524,11.961538461538462
2526,Atletico Madrid,2025-12-02 20:00:00,a,12.8,8.84
2526,Atletico Madrid,2025-12-06 20:00:00,a,12.9375,11.846153846153847
2526,Atletico Madrid,2025-12-13 13:00:00,h,7.921052631578948,12.75
2526,Atletico Madrid,2025-12-21 13:00:00,a,12.64,13.619047619047619
2526,Atletico Madrid,2026-01-04 20:00:00,a,11.444444444444445,10.580645161290322
2526,Atletico Madrid,2026-01-18 15:15:00,h,7.705882352941177,25.25
2526,Atletico Madrid,2026-01-25 13:00:00,h,8.0,21.0
2526,Atletico Madrid,2026-01-31 17:30:00,a,10.333333333333334,10.833333333333334
2526,Atletico Madrid,2026-02-08 17:30:00,h,12.11111111111111,85.0
2526,Atletico Madrid,2026-02-15 15:15:00,a,11.473684210526315,12.958333333333334
2526,Atletico Madrid,2026-02-21 20:00:00,h,9.64,22.0
2526,Atletico Madrid,2026-02-28 20:00:00,a,12.058823529411764,15.952380952380953
2526,Atletico Madrid,2026-03-07 17:30:00,h,11.434782608695652,12.8125
2526,Atletico Madrid,2026-03-14 15:15:00,h,4.357142857142857,13.16
2526,Atletico Madrid,2026-03-22 20:00:00,a,18.0,20.76923076923077
2526,Atletico Madrid,2026-04-04 19:00:00,h,16.36842105263158,10.526315789473685
2526,Atletico Madrid,2026-04-11 19:00:00,a,7.333333333333333,20.41176470588235
2526,Atletico Madrid,2026-04-22 17:00:00,a,12.571428571428571,6.041666666666667
2526,Atletico Madrid,2026-04-25 19:00:00,h,15.11111111111111,16.565217391304348
2526,Atletico Madrid,2026-05-02 14:15:00,a,11.0,9.076923076923077
2526,Rayo Vallecano,2025-08-15 17:00:00,a,7.266666666666667,24.0
2526,Rayo Vallecano,2025-08-25 17:30:00,a,10.277777777777779,12.88
2526,Rayo Vallecano,2025-08-31 19:30:00,h,8.03125,8.4
2526,Rayo Vallecano,2025-09-14 16:30:00,a,10.928571428571429,22.53846153846154
2526,Rayo Vallecano,2025-09-21 12:00:00,h,12.411764705882353,20.428571428571427
2526,Rayo Vallecano,2025-09-24 19:30:00,a,14.476190476190476,9.583333333333334
2526,Rayo Vallecano,2025-09-28 12:00:00,h,10.2,14.380952380952381
2526,Rayo Vallecano,2025-10-05 16:30:00,a,9.11111111111111,13.1
2526,Rayo Vallecano,2025-10-19 16:30:00,a,9.0,11.95
2526,Rayo Vallecano,2025-10-26 20:00:00,h,5.741935483870968,10.181818181818182
2526,Rayo Vallecano,2025-11-01 13:00:00,a,11.583333333333334,18.4
2526,Rayo Vallecano,2025-11-09 15:15:00,h,10.0,13.5625
2526,Rayo Vallecano,2025-11-23 13:00:00,a,7.833333333333333,15.368421052631579
2526,Rayo Vallecano,2025-12-01 20:00:00,h,9.222222222222221,19.0
2526,Rayo Vallecano,2025-12-07 17:30:00,a,4.958333333333333,7.571428571428571
2526,Rayo Vallecano,2025-12-15 20:00:00,h,8.25,18.46153846153846
2526,Rayo Vallecano,2025-12-21 17:30:00,a,6.916666666666667,9.652173913043478
2526,Rayo Vallecano,2026-01-02 20:00:00,h,5.0,15.88888888888889
2526,Rayo Vallecano,2026-01-11 13:00:00,h,7.076923076923077,11.105263157894736
2526,Rayo Vallecano,2026-01-18 17:30:00,a,13.857142857142858,12.85
2526,Rayo Vallecano,2026-01-24 13:00:00,h,4.318181818181818,11.91304347826087
2526,Rayo Vallecano,2026-02-01 13:00:00,a,17.27777777777778,12.0
2526,Rayo Vallecano,2026-02-15 15:15:00,h,12.958333333333334,11.473684210526315
2526,Rayo Vallecano,2026-02-21 15:15:00,a,9.434782608695652,14.55
2526,Rayo Vallecano,2026-02-28 13:00:00,h,7.9411764705882355,6.291666666666667
2526,Rayo Vallecano,2026-03-04 18:00:00,h,9.041666666666666,9.043478260869565
2526,Rayo Vallecano,2026-03-08 17:30:00,a,5.142857142857143,10.5
2526,Rayo Vallecano,2026-03-16 20:00:00,h,9.88888888888889,12.823529411764707
2526,Rayo Vallecano,2026-03-22 13:00:00,a,12.192307692307692,3.902439024390244
2526,Rayo Vallecano,2026-04-03 19:00:00,h,4.214285714285714,12.588235294117647
2526,Rayo Vallecano,2026-04-12 14:15:00,a,10.944444444444445,10.44
2526,Rayo Vallecano,2026-04-23 18:00:00,h,12.5,6.225806451612903
2526,Rayo Vallecano,2026-04-26 12:00:00,h,5.0,9.666666666666666
2526,Rayo Vallecano,2026-05-03 14:15:00,a,3.588235294117647,5.125
2526,Valencia,2025-08-16 19:30:00,h,18.166666666666668,12.1
2526,Valencia,2025-08-24 15:00:00,a,16.428571428571427,11.68421052631579
2526,Valencia,2025-08-29 19:30:00,h,9.733333333333333,12.05
2526,Valencia,2025-09-14 19:00:00,a,23.0625,6.7
2526,Valencia,2025-09-20 19:00:00,h,13.0,11.68421052631579
2526,Valencia,2025-09-23 17:00:00,a,10.826086956521738,11.0
2526,Valencia,2025-09-29 19:00:00,h,10.363636363636363,11.033333333333333
2526,Valencia,2025-10-04 14:15:00,a,13.055555555555555,12.842105263157896
2526,Valencia,2025-10-20 19:00:00,a,15.882352941176471,6.681818181818182
2526,Valencia,2025-10-25 19:00:00,h,10.384615384615385,14.541666666666666
2526,Valencia,2025-11-01 20:00:00,a,25.5,6.128205128205129
2526,Valencia,2025-11-09 17:30:00,h,16.105263157894736,9.538461538461538
2526,Valencia,2025-11-21 20:00:00,h,9.304347826086957,10.964285714285714
2526,Valencia,2025-12-01 20:00:00,a,19.0,9.222222222222221
2526,Valencia,2025-12-07 15:15:00,h,11.041666666666666,8.1
2526,Valencia,2025-12-13 13:00:00,a,12.75,7.921052631578948
2526,Valencia,2025-12-19 20:00:00,h,7.9411764705882355,18.866666666666667
2526,Valencia,2026-01-03 13:00:00,a,14.411764705882353,15.521739130434783
2526,Valencia,2026-01-10 20:00:00,h,11.37037037037037,7.5
2526,Valencia,2026-01-18 13:00:00,a,8.473684210526315,8.125
2526,Valencia,2026-01-24 15:15:00,h,9.115384615384615,6.724137931034483
2526,Valencia,2026-02-01 15:15:00,a,13.222222222222221,8.655172413793103
2526,Valencia,2026-02-08 20:00:00,h,16.125,9.65
2526,Valencia,2026-02-15 17:30:00,a,14.411764705882353,11.285714285714286
2526,Valencia,2026-02-22 20:00:00,a,7.782608695652174,19.428571428571427
2526,Valencia,2026-03-01 15:15:00,h,9.208333333333334,10.142857142857142
2526,Valencia,2026-03-08 20:00:00,h,9.894736842105264,11.12
2526,Valencia,2026-03-14 17:30:00,a,11.8125,12.409090909090908
2526,Valencia,2026-03-21 20:00:00,a,20.923076923076923,8.4
2526,Valencia,2026-04-05 14:15:00,h,13.473684210526315,7.875
2526,Valencia,2026-04-11 14:15:00,a,7.9655172413793105,7.16
2526,Valencia,2026-04-21 18:00:00,a,15.722222222222221,9.454545454545455
2526,Valencia,2026-04-25 16:30:00,h,9.93939393939394,8.5
2526,Valencia,2026-05-02 14:15:00,h,9.076923076923077,11.0
2526,Athletic Club,2025-08-17 17:30:00,h,20.266666666666666,10.047619047619047
2526,Athletic Club,2025-08-25 17:30:00,h,12.88,10.277777777777779
2526,Athletic Club,2025-08-31 17:00:00,a,8.548387096774194,10.115384615384615
2526,Athletic Club,2025-09-13 16:30:00,h,5.078947368421052,9.73076923076923
2526,Athletic Club,2025-09-20 19:00:00,a,11.68421052631579,13.0
2526,Athletic Club,2025-09-23 17:00:00,h,4.8108108108108105,26.25
2526,Athletic Club,2025-09-27 19:00:00,a,9.272727272727273,16.6875
2526,Athletic Club,2025-10-04 16:30:00,h,9.785714285714286,16.0
2526,Athletic Club,2025-10-19 12:00:00,a,12.642857142857142,7.2631578947368425
2526,Athletic Club,2025-10-25 16:30:00,h,5.9,8.866666666666667
2526,Athletic Club,2025-11-01 17:30:00,a,11.277777777777779,8.173913043478262
2526,Athletic Club,2025-11-09 13:00:00,h,10.193548387096774,13.555555555555555
2526,Athletic Club,2025-11-22 15:15:00,a,18.75,9.722222222222221
2526,Athletic Club,2025-11-29 17:30:00,a,7.171428571428572,7.5
2526,Athletic Club,2025-12-03 18:00:00,h,17.458333333333332,11.9375
2526,Athletic Club,2025-12-06 20:00:00,h,11.846153846153847,12.9375
2526,Athletic Club,2025-12-14 15:15:00,a,10.1875,11.791666666666666
2526,Athletic Club,2025-12-22 20:00:00,h,7.136363636363637,15.411764705882353
2526,Athletic Club,2026-01-03 15:15:00,a,6.875,13.5
2526,Athletic Club,2026-01-17 15:15:00,a,14.090909090909092,9.761904761904763
2526,Athletic Club,2026-01-24 17:30:00,a,9.8,5.241379310344827
2526,Athletic Club,2026-02-01 20:00:00,h,6.7,11.470588235294118
2526,Athletic Club,2026-02-08 15:15:00,h,8.548387096774194,15.944444444444445
2526,Athletic Club,2026-02-15 13:00:00,a,7.771428571428571,8.333333333333334
2526,Athletic Club,2026-02-20 20:00:00,h,7.135135135135135,10.277777777777779
2526,Athletic Club,2026-02-28 13:00:00,a,6.291666666666667,7.9411764705882355
2526,Athletic Club,2026-03-07 20:00:00,h,16.821428571428573,8.9375
2526,Athletic Club,2026-03-14 13:00:00,a,9.181818181818182,19.066666666666666
2526,Athletic Club,2026-03-22 17:30:00,h,15.538461538461538,10.666666666666666
2526,Athletic Club,2026-04-05 12:00:00,a,4.65,13.272727272727273
2526,Athletic Club,2026-04-12 19:00:00,h,6.966666666666667,18.9375
2526,Athletic Club,2026-04-21 18:00:00,h,12.96551724137931,8.65
2526,Athletic Club,2026-04-25 19:00:00,a,16.565217391304348,15.11111111111111
2526,Athletic Club,2026-05-02 16:30:00,a,6.5,11.526315789473685
2526,Barcelona,2025-08-16 17:30:00,a,4.033333333333333,19.25
2526,Barcelona,2025-08-23 19:30:00,a,4.388888888888889,18.5625
2526,Barcelona,2025-08-31 19:30:00,a,8.4,8.03125
2526,Barcelona,2025-09-14 19:00:00,h,6.7,23.0625
2526,Barcelona,2025-09-21 19:00:00,h,8.823529411764707,14.518518518518519
2526,Barcelona,2025-09-25 19:30:00,a,4.5,34.8
2526,Barcelona,2025-09-28 16:30:00,h,8.588235294117647,26.384615384615383
2526,Barcelona,2025-10-05 14:15:00,a,7.476190476190476,9.48
2526,Barcelona,2025-10-18 14:15:00,h,8.0,40.5
2526,Barcelona,2025-10-26 15:15:00,a,8.38888888888889,15.772727272727273
2526,Barcelona,2025-11-02 17:30:00,h,9.4,8.607142857142858
2526,Barcelona,2025-11-09 20:00:00,a,11.16,14.954545454545455
2526,Barcelona,2025-11-22 15:15:00,h,9.722222222222221,18.75
2526,Barcelona,2025-11-29 15:15:00,h,4.885714285714286,15.615384615384615
2526,Barcelona,2025-12-02 20:00:00,h,8.84,12.8
2526,Barcelona,2025-12-06 17:30:00,a,12.285714285714286,12.75
2526,Barcelona,2025-12-13 17:30:00,h,3.8181818181818183,20.058823529411764
2526,Barcelona,2025-12-21 15:15:00,a,5.052631578947368,26.266666666666666
2526,Barcelona,2026-01-03 20:00:00,a,4.96,18.5
2526,Barcelona,2026-01-18 20:00:00,a,5.3,11.0
2526,Barcelona,2026-01-25 15:15:00,h,5.962962962962963,11.805555555555555
2526,Barcelona,2026-01-31 20:00:00,a,8.037037037037036,15.545454545454545
2526,Barcelona,2026-02-07 15:15:00,h,7.588235294117647,17.333333333333332
2526,Barcelona,2026-02-16 20:00:00,a,7.833333333333333,22.88235294117647
2526,Barcelona,2026-02-22 15:15:00,h,6.956521739130435,23.555555555555557
2526,Barcelona,2026-02-28 15:15:00,h,4.358974358974359,26.125
2526,Barcelona,2026-03-07 20:00:00,a,8.9375,16.821428571428573
2526,Barcelona,2026-03-15 15:15:00,h,9.958333333333334,17.48
2526,Barcelona,2026-03-22 13:00:00,h,3.902439024390244,12.192307692307692
2526,Barcelona,2026-04-04 19:00:00,a,10.526315789473685,16.36842105263158
2526,Barcelona,2026-04-11 16:30:00,h,4.791666666666667,15.515151515151516
2526,Barcelona,2026-04-22 19:30:00,h,9.678571428571429,14.689655172413794
2526,Barcelona,2026-04-25 14:15:00,a,4.533333333333333,16.12
2526,Barcelona,2026-05-02 19:00:00,a,4.92,23.571428571428573
2526,Real Madrid,2025-08-19 19:00:00,h,7.25,20.846153846153847
2526,Real Madrid,2025-08-24 19:30:00,a,7.827586206896552,24.75
2526,Real Madrid,2025-08-30 19:30:00,h,9.565217391304348,19.363636363636363
2526,Real Madrid,2025-09-13 14:15:00,a,14.5625,8.105263157894736
2526,Real Madrid,2025-09-20 14:15:00,h,7.521739130434782,15.241379310344827
2526,Real Madrid,2025-09-23 19:30:00,a,15.31578947368421,14.214285714285714
2526,Real Madrid,2025-09-27 14:15:00,a,9.470588235294118,14.35
2526,Real Madrid,2025-10-04 19:00:00,h,5.827586206896552,23.333333333333332
2526,Real Madrid,2025-10-19 19:00:00,a,4.2105263157894735,9.93939393939394
2526,Real Madrid,2025-10-26 15:15:00,h,15.772727272727273,8.38888888888889
2526,Real Madrid,2025-11-01 20:00:00,h,6.128205128205129,25.5
2526,Real Madrid,2025-11-09 15:15:00,a,13.5625,10.0
2526,Real Madrid,2025-11-23 20:00:00,a,9.956521739130435,11.368421052631579
2526,Real Madrid,2025-11-30 20:00:00,a,8.258064516129032,21.416666666666668
2526,Real Madrid,2025-12-03 18:00:00,a,11.9375,17.458333333333332
2526,Real Madrid,2025-12-07 20:00:00,h,13.714285714285714,24.083333333333332
2526,Real Madrid,2025-12-14 20:00:00,a,12.692307692307692,12.409090909090908
2526,Real Madrid,2025-12-20 20:00:00,h,12.695652173913043,12.333333333333334
2526,Real Madrid,2026-01-04 15:15:00,h,15.933333333333334,18.476190476190474
2526,Real Madrid,2026-01-17 13:00:00,h,8.3,25.733333333333334
2526,Real Madrid,2026-01-24 20:00:00,a,10.434782608695652,10.241379310344827
2526,Real Madrid,2026-02-01 13:00:00,h,12.0,17.27777777777778
2526,Real Madrid,2026-02-08 20:00:00,a,9.65,16.125
2526,Real Madrid,2026-02-14 20:00:00,h,15.545454545454545,17.263157894736842
2526,Real Madrid,2026-02-21 17:30:00,a,8.95,18.176470588235293
2526,Real Madrid,2026-03-02 20:00:00,h,4.368421052631579,16.166666666666668
2526,Real Madrid,2026-03-06 20:00:00,a,11.178571428571429,36.72727272727273
2526,Real Madrid,2026-03-14 20:00:00,h,13.863636363636363,8.7
2526,Real Madrid,2026-03-22 20:00:00,h,20.76923076923077,18.0
2526,Real Madrid,2026-04-04 14:15:00,a,9.11111111111111,13.565217391304348
2526,Real Madrid,2026-04-10 19:00:00,h,10.6,20.5
2526,Real Madrid,2026-04-21 19:30:00,h,10.578947368421053,14.391304347826088
2526,Real Madrid,2026-04-24 19:00:00,a,17.57894736842105,17.5
2526,Real Madrid,2026-05-03 19:00:00,a,6.111111111111111,22.36842105263158
2526,Levante,2025-08-16 19:30:00,a,20.083333333333332,6.380952380952381
2526,Levante,2025-08-23 19:30:00,h,18.5625,4.388888888888889
2526,Levante,2025-08-29 17:30:00,a,18.166666666666668,7.368421052631579
2526,Levante,2025-09-14 14:15:00,h,14.80952380952381,6.85
2526,Levante,2025-09-20 12:00:00,a,8.863636363636363,35.0
2526,Levante,2025-09-23 19:30:00,h,14.214285714285714,15.31578947368421
2526,Levante,2025-09-27 12:00:00,a,5.730769230769231,5.260869565217392
2526,Levante,2025-10-04 12:00:00,a,14.909090909090908,17.416666666666668
2526,Levante,2025-10-19 16:30:00,h,11.95,9.0
2526,Levante,2025-10-26 13:00:00,a,11.37037037037037,7.043478260869565
2526,Levante,2025-11-02 13:00:00,h,19.8125,6.8
2526,Levante,2025-11-08 17:30:00,a,31.9,5.473684210526316
2526,Levante,2025-11-21 20:00:00,a,10.964285714285714,9.304347826086957
2526,Levante,2025-11-29 17:30:00,h,7.5,7.171428571428572
2526,Levante,2025-12-08 20:00:00,a,9.157894736842104,9.870967741935484
2526,Levante,2025-12-20 15:15:00,h,10.26923076923077,8.19047619047619
2526,Levante,2026-01-04 13:00:00,a,14.789473684210526,7.904761904761905
2526,Levante,2026-01-11 15:15:00,h,10.91304347826087,9.193548387096774
2526,Levante,2026-01-17 13:00:00,a,25.733333333333334,8.3
2526,Levante,2026-01-23 20:00:00,h,12.4,7.130434782608695
2526,Levante,2026-01-31 17:30:00,h,10.833333333333334,10.333333333333334
2526,Levante,2026-02-08 15:15:00,a,15.944444444444445,8.548387096774194
2526,Levante,2026-02-15 17:30:00,h,11.285714285714286,14.411764705882353
2526,Levante,2026-02-18 19:00:00,h,8.80952380952381,9.875
2526,Levante,2026-02-22 15:15:00,a,23.555555555555557,6.956521739130435
2526,Levante,2026-02-27 20:00:00,h,7.9,8.833333333333334
2526,Levante,2026-03-07 15:15:00,h,11.869565217391305,9.052631578947368
2526,Levante,2026-03-16 20:00:00,a,12.823529411764707,9.88888888888889
2526,Levante,2026-03-21 17:30:00,h,8.303030303030303,5.24
2526,Levante,2026-04-04 12:00:00,a,11.2,9.0
2526,Levante,2026-04-13 19:00:00,h,4.9,7.275862068965517
2526,Levante,2026-04-23 17:00:00,h,9.62962962962963,9.6
2526,Levante,2026-04-27 19:00:00,a,9.583333333333334,8.875
2526,Levante,2026-05-02 12:00:00,a,20.4375,10.28125
2526,Celta Vigo,2025-08-17 15:00:00,h,3.793103448275862,16.210526315789473
2526,Celta Vigo,2025-08-23 15:00:00,a,16.333333333333332,17.647058823529413
2526,Celta Vigo,2025-08-27 19:00:00,h,19.866666666666667,13.608695652173912
2526,Celta Vigo,2025-08-31 15:00:00,h,9.772727272727273,21.63157894736842
2526,Celta Vigo,2025-09-14 12:00:00,h,12.045454545454545,22.466666666666665
2526,Celta Vigo,2025-09-21 12:00:00,a,20.428571428571427,12.411764705882353
2526,Celta Vigo,2025-09-28 14:15:00,a,11.56,10.65
2526,Celta Vigo,2025-10-05 19:00:00,h,12.041666666666666,19.625
2526,Celta Vigo,2025-10-19 14:15:00,h,30.625,7.121212121212121
2526,Celta Vigo,2025-10-26 17:30:00,a,18.066666666666666,9.391304347826088
2526,Celta Vigo,2025-11-02 13:00:00,a,6.8,19.8125
2526,Celta Vigo,2025-11-09 20:00:00,h,14.954545454545455,11.16
2526,Celta Vigo,2025-11-22 13:00:00,a,9.40625,9.433333333333334
2526,Celta Vigo,2025-11-30 17:30:00,h,8.214285714285714,13.88888888888889
2526,Celta Vigo,2025-12-07 20:00:00,a,24.083333333333332,13.714285714285714
2526,Celta Vigo,2025-12-14 15:15:00,h,11.791666666666666,10.1875
2526,Celta Vigo,2025-12-20 13:00:00,a,20.46153846153846,9.037037037037036
2526,Celta Vigo,2026-01-03 13:00:00,h,15.521739130434783,14.411764705882353
2526,Celta Vigo,2026-01-12 20:00:00,a,17.8,7.296296296296297
2526,Celta Vigo,2026-01-18 17:30:00,h,12.85,13.857142857142858
2526,Celta Vigo,2026-01-25 17:30:00,a,8.625,20.166666666666668
2526,Celta Vigo,2026-02-01 17:30:00,a,12.071428571428571,13.958333333333334
2526,Celta Vigo,2026-02-06 20:00:00,h,21.0,16.45
2526,Celta Vigo,2026-02-14 13:00:00,a,17.071428571428573,13.863636363636363
2526,Celta Vigo,2026-02-22 17:30:00,h,9.52,24.0
2526,Celta Vigo,2026-03-01 20:00:00,a,17.58823529411765,17.0
2526,Celta Vigo,2026-03-06 20:00:00,h,36.72727272727273,11.178571428571429
2526,Celta Vigo,2026-03-15 17:30:00,a,12.55,15.0
2526,Celta Vigo,2026-03-22 15:15:00,h,9.142857142857142,12.043478260869565
2526,Celta Vigo,2026-04-05 14:15:00,a,7.875,13.473684210526315
2526,Celta Vigo,2026-04-12 16:30:00,h,6.285714285714286,18.0
2526,Celta Vigo,2026-04-22 19:30:00,a,14.689655172413794,9.678571428571429
2526,Celta Vigo,2026-04-26 19:00:00,a,12.5,16.941176470588236
2526,Celta Vigo,2026-05-03 12:00:00,h,11.206896551724139,6.0
2526,Real Betis,2025-08-18 19:00:00,a,21.31578947368421,8.25
2526,Real Betis,2025-08-22 19:30:00,h,13.68421052631579,9.758620689655173
2526,Real Betis,2025-08-27 19:00:00,a,13.608695652173912,19.866666666666667
2526,Real Betis,2025-08-31 17:00:00,h,10.115384615384615,8.548387096774194
2526,Real Betis,2025-09-14 14:15:00,a,6.85,14.80952380952381
2526,Real Betis,2025-09-19 19:00:00,h,9.290322580645162,9.862068965517242
2526,Real Betis,2025-09-28 19:00:00,h,16.5,26.416666666666668
2526,Real Betis,2025-10-05 16:30:00,a,23.90909090909091,14.222222222222221
2526,Real Betis,2025-10-18 16:30:00,a,11.31578947368421,19.823529411764707
2526,Real Betis,2025-10-27 20:00:00,h,11.5,12.578947368421053
2526,Real Betis,2025-11-02 20:00:00,h,12.217391304347826,15.857142857142858
2526,Real Betis,2025-11-09 17:30:00,a,9.538461538461538,16.105263157894736
2526,Real Betis,2025-11-23 15:15:00,h,12.5,13.619047619047619
2526,Real Betis,2025-11-30 15:15:00,a,8.26923076923077,4.2272727272727275
2526,Real Betis,2025-12-06 17:30:00,h,12.75,12.285714285714286
2526,Real Betis,2025-12-15 20:00:00,a,18.46153846153846,8.25
2526,Real Betis,2025-12-21 20:00:00,h,9.4,8.26923076923077
2526,Real Betis,2026-01-04 15:15:00,a,18.476190476190474,15.933333333333334
2526,Real Betis,2026-01-10 13:00:00,a,12.333333333333334,12.482758620689655
2526,Real Betis,2026-01-17 20:00:00,h,6.176470588235294,14.523809523809524
2526,Real Betis,2026-01-25 20:00:00,a,5.4411764705882355,10.115384615384615
2526,Real Betis,2026-02-01 15:15:00,h,8.655172413793103,13.222222222222221
2526,Real Betis,2026-02-08 17:30:00,a,85.0,12.11111111111111
2526,Real Betis,2026-02-15 20:00:00,a,50.857142857142854,9.142857142857142
2526,Real Betis,2026-02-21 15:15:00,h,14.55,9.434782608695652
2526,Real Betis,2026-03-01 17:30:00,h,13.115384615384615,16.333333333333332
2526,Real Betis,2026-03-08 15:15:00,a,4.882352941176471,18.05263157894737
2526,Real Betis,2026-03-15 17:30:00,h,15.0,12.55
2526,Real Betis,2026-03-22 17:30:00,a,10.666666666666666,15.538461538461538
2526,Real Betis,2026-04-04 16:30:00,h,5.375,27.714285714285715
2526,Real Betis,2026-04-12 12:00:00,a,17.5,10.807692307692308
2526,Real Betis,2026-04-21 19:30:00,a,10.633333333333333,15.210526315789474
2526,Real Betis,2026-04-24 19:00:00,h,17.5,17.57894736842105
2526,Real Betis,2026-05-03 16:30:00,h,9.892857142857142,15.941176470588236
2526,Villarreal,2025-08-15 19:30:00,h,8.142857142857142,40.42857142857143
2526,Villarreal,2025-08-24 17:30:00,h,18.4375,13.347826086956522
2526,Villarreal,2025-08-31 15:00:00,a,21.63157894736842,9.772727272727273
